branch,document_id,criterion_id,item_uid,clause_id,final_decision,final_decision_severity,final_decision_reasons,final_decision_rule,entity_type,entity_text,operator,value_type,value,unit,computability,non_computable_reason,evidence_text,branch_a_risk_label,branch_a_leaf_support,branch_a_risk_score,branch_a_risk_reasons,branch_a_layer1_action_hint,branch_a_layer1_bucket,branch_a_layer1_severity,branch_b_semantic_grounding_risk_label,branch_b_execution_risk_label,branch_b_final_routing_decision,branch_b_semantic_grounding_support,branch_b_execution_support,branch_b_routing_reasons,branch_b_layer1_action_hint,branch_b_layer1_bucket,branch_b_layer1_severity,rescue_candidate_id,rescue_final_decision,rescue_apply_action,rescue_apply_status,rescue_changed_fields,rescue_skip_reason,rescue_selected_source,rescue_local_validation_status,hybrid_b_reference_decision,hybrid_b_reference_rule
B,NCT02668016,NCT02668016_inc__item2_C1,NCT02668016_inc__item2,C1,human_review,3,candidate_selection_rescue_returned_human_review,B_rescue_unresolved,drug,statins,exists,scalar,>=1,,partial,,Previously taken one or more statins,,,,,,,,reference_review_priority,reference_intermediate_support,llm_verifier,0.45,0.6,layer1_policy_mandatory_verifier,mandatory_verifier_candidate,hard_semantic_or_structural_issue,high,B__NCT02668016_inc__item2_C1__B_main_llm_rescue__value_or_operator_recovery,human_review,no_update,skipped,[],not_applicable_final_decision:human_review,,,,
B,NCT02668016,NCT02668016_inc__item3_C1,NCT02668016_inc__item3,C1,partial,1,branch_b_computability_review,B_computability_review,drug,statins,exists,null,,,partial,,Withdrawn from statins because of perceived side effects,,,,,,,,reference_high_support_not_auto_accept,reference_intermediate_support,computability_review,0.9,0.6,execution_support_reference_intermediate_support,continue_to_layer2,no_layer1_issue,none,B__NCT02668016_inc__item3_C1__B_main_llm_rescue__polarity_negation_repair,select_candidate,apply_selected_candidate_leaf,applied,"[""operator"", ""non_computable_reason""]",,,,,
B,NCT02668016,NCT02668016_inc__item3_C2,NCT02668016_inc__item3,C2,partial,1,branch_b_partial_computability,B_partial_computability,observation,perceived side effects from statins leading to withdrawal,exists,null,,,partial,,Withdrawn from statins because of perceived side effects,,,,,,,,reference_intermediate_support,reference_intermediate_support,optional_llm_verifier_or_review,0.65,0.6,semantic_grounding_reference_intermediate_support,continue_to_layer2,no_layer1_issue,none,,,,,,,,,,
B,NCT02668016,NCT02668016_inc__item4_C1,NCT02668016_inc__item4,C1,partial,1,branch_b_computability_review,B_computability_review,observation,side effects,exists,null,,,partial,,Developed side effects within 2 weeks of initiation,,,,,,,,reference_high_support_not_auto_accept,reference_intermediate_support,computability_review,0.9,0.6,execution_support_reference_intermediate_support,continue_to_layer2,no_layer1_issue,none,,,,,,,,,,
B,NCT02668016,NCT02668016_inc__item5_C1,NCT02668016_inc__item5,C1,partial,1,branch_b_partial_computability,B_partial_computability,observation,clinical indication for statins for primary prevention of cardiovascular disease,exists,null,,,partial,,Clinical indication for statins for primary or secondary prevention of cardiovascular disease,,,,,,,,reference_intermediate_support,reference_intermediate_support,optional_llm_verifier_or_review,0.8,0.6,semantic_grounding_reference_intermediate_support,continue_to_layer2,no_layer1_issue,none,,,,,,,,,,
B,NCT02668016,NCT02668016_inc__item5_C2,NCT02668016_inc__item5,C2,partial,1,branch_b_partial_computability,B_partial_computability,observation,clinical indication for statins for secondary prevention of cardiovascular disease,exists,null,,,partial,,Clinical indication for statins for primary or secondary prevention of cardiovascular disease,,,,,,,,reference_intermediate_support,reference_intermediate_support,optional_llm_verifier_or_review,0.8,0.6,semantic_grounding_reference_intermediate_support,continue_to_layer2,no_layer1_issue,none,,,,,,,,,,
B,NCT02668016,NCT02668016_inc__item5_C3,NCT02668016_inc__item5,C3,partial,1,branch_b_partial_computability,B_partial_computability,observation,clinical indication for statins for dyslipidaemia,exists,null,,,partial,,Clinical indication for statins for primary or secondary prevention of cardiovascular disease or dyslipidaemia,,,,,,,,reference_intermediate_support,reference_intermediate_support,optional_llm_verifier_or_review,0.8,0.6,semantic_grounding_reference_intermediate_support,continue_to_layer2,no_layer1_issue,none,,,,,,,,,,
B,NCT02668016,NCT02668016_inc__item5_C4,NCT02668016_inc__item5,C4,human_review,3,candidate_selection_rescue_returned_human_review,B_rescue_unresolved,therapy,no medication,exists,null,,,partial,,"on either no medication or non-statin lipid lowering therapy (e.g, ezetimibe)",,,,,,,,reference_review_priority,reference_intermediate_support,llm_verifier,0.5,0.6,layer1_policy_mandatory_verifier,mandatory_verifier_candidate,hard_semantic_or_structural_issue,high,B__NCT02668016_inc__item5_C4__B_main_llm_rescue__polarity_negation_repair,human_review,no_update,skipped,[],not_applicable_final_decision:human_review,,,,
B,NCT02668016,NCT02668016_inc__item5_C5,NCT02668016_inc__item5,C5,partial,1,branch_b_computability_review,B_computability_review,therapy,non-statin lipid lowering therapy,exists,null,,,partial,,"on either no medication or non-statin lipid lowering therapy (e.g, ezetimibe)",,,,,,,,reference_high_support_not_auto_accept,reference_intermediate_support,computability_review,0.9,0.6,execution_support_reference_intermediate_support,continue_to_layer2,no_layer1_issue,none,,,,,,,,,,
B,NCT02668016,NCT02668016_exc__item1_C1,NCT02668016_exc__item1,C1,accept,0,branch_b_accept_routing_low_semantic_risk,B_accept,condition,neuropathy,exists,null,,,computable,,History of neuropathy,,,,,,,,reference_high_support_not_auto_accept,reference_high_support_not_auto_accept,keep_without_layer2_action,0.95,1.0,high_semantic_and_execution_support_reference,continue_to_layer2,no_layer1_issue,none,,,,,,,,,,
B,NCT02668016,NCT02668016_exc__item2_C1,NCT02668016_exc__item2,C1,partial,1,branch_b_computability_review,B_computability_review,drug,prescribed analgesia,exists,null,,,partial,,Regularly taking prescribed analgesia,,,,,,,,reference_high_support_not_auto_accept,reference_intermediate_support,computability_review,0.9,0.6,execution_support_reference_intermediate_support,continue_to_layer2,no_layer1_issue,none,,,,,,,,,,
B,NCT02668016,NCT02668016_exc__item3_C1,NCT02668016_exc__item3,C1,partial,1,branch_b_computability_review,B_computability_review,condition,chronic pain condition,exists,null,,,partial,,History of a chronic pain condition,,,,,,,,reference_high_support_not_auto_accept,reference_intermediate_support,computability_review,0.95,0.6,execution_support_reference_intermediate_support,continue_to_layer2,no_layer1_issue,none,,,,,,,,,,
B,NCT02668016,NCT02668016_exc__item4_C1,NCT02668016_exc__item4,C1,partial,1,branch_b_computability_review,B_computability_review,condition,severe mental illness,exists,null,,,partial,,History of severe mental illness (as their experience of symptoms may already be altered),,,,,,,,reference_high_support_not_auto_accept,reference_intermediate_support,computability_review,0.95,0.6,execution_support_reference_intermediate_support,continue_to_layer2,no_layer1_issue,none,,,,,,,,,,
B,NCT02668016,NCT02668016_exc__item5_C1,NCT02668016_exc__item5,C1,human_review,3,branch_b_semantic_grounding_high_risk,B_semantic_high_risk,drug,fibrates,exists,null,,,computable,,Current use of fibrates,,,,,,,,reference_review_priority,reference_high_support_not_auto_accept,optional_llm_verifier_or_review,0.45,1.0,semantic_grounding_reference_review_priority,continue_to_layer2,no_layer1_issue,none,,,,,,,,,,
B,NCT02668016,NCT02668016_exc__item5_C2,NCT02668016_exc__item5,C2,human_review,3,candidate_selection_rescue_returned_human_review,B_rescue_unresolved,drug,ezetimibe,exists,null,,,partial,,but will not exclude participants taking ezetimibe,,,,,,,,reference_review_priority,reference_intermediate_support,llm_verifier,0.5,0.6,layer1_policy_mandatory_verifier,mandatory_verifier_candidate,hard_semantic_or_structural_issue,high,B__NCT02668016_exc__item5_C2__B_main_llm_rescue__polarity_negation_repair,human_review,no_update,skipped,[],not_applicable_final_decision:human_review,,,,
B,NCT02668016,NCT02668016_exc__item6_C1,NCT02668016_exc__item6,C1,partial,1,branch_b_computability_review,B_computability_review,observation,severe previous reaction,exists,null,,,partial,,Severe previous reaction or reaction considered immunological,,,,,,,,reference_high_support_not_auto_accept,reference_intermediate_support,computability_review,0.95,0.6,execution_support_reference_intermediate_support,continue_to_layer2,no_layer1_issue,none,,,,,,,,,,
B,NCT02668016,NCT02668016_exc__item6_C2,NCT02668016_exc__item6,C2,human_review,3,branch_b_semantic_grounding_high_risk,B_semantic_high_risk,observation,immunological reaction,exists,null,,,partial,,Severe previous reaction or reaction considered immunological,,,,,,,,reference_review_priority,reference_intermediate_support,optional_llm_verifier_or_review,0.45,0.6,layer1_policy_soft_warning,continue_to_layer2_grounding_screen,soft_semantic_warning,low_to_medium,,,,,,,,,,
B,NCT02668016,NCT02668016_exc__item6_C3,NCT02668016_exc__item6,C3,human_review,3,candidate_selection_rescue_returned_human_review,B_rescue_unresolved,condition,anaphylaxis,exists,null,,,computable,,"such as anaphylaxis, facial swelling, severe rash, muscle ache with rise in serum creatine kinase, inflammatory myopathy, rhabdomyolysis or liver function abnormalities (aspartate transaminase (AST) or alanine transaminase (ALT) greater than 3 times upper limit or normal)",,,,,,,,reference_review_priority,reference_high_support_not_auto_accept,llm_verifier,0.35,0.9,layer1_policy_mandatory_verifier,mandatory_verifier_candidate,hard_semantic_or_structural_issue,high,B__NCT02668016_exc__item6_C3__B_main_llm_rescue__value_or_operator_recovery,human_review,no_update,skipped,[],not_applicable_final_decision:human_review,,,,
B,NCT02668016,NCT02668016_exc__item6_C4,NCT02668016_exc__item6,C4,human_review,3,candidate_selection_rescue_returned_human_review,B_rescue_unresolved,condition,facial swelling,exists,null,,,partial,,"such as anaphylaxis, facial swelling, severe rash, muscle ache with rise in serum creatine kinase, inflammatory myopathy, rhabdomyolysis or liver function abnormalities (aspartate transaminase (AST) or alanine transaminase (ALT) greater than 3 times upper limit or normal)",,,,,,,,reference_review_priority,reference_intermediate_support,llm_verifier,0.35,0.6,layer1_policy_mandatory_verifier,mandatory_verifier_candidate,hard_semantic_or_structural_issue,high,B__NCT02668016_exc__item6_C4__B_main_llm_rescue__value_or_operator_recovery,human_review,no_update,skipped,[],not_applicable_final_decision:human_review,,,,
B,NCT02668016,NCT02668016_exc__item6_C5,NCT02668016_exc__item6,C5,human_review,3,branch_b_layer1_mandatory_verifier_remains,B_layer1_hard_issue,condition,severe rash,exists,null,,,partial,,"such as anaphylaxis, facial swelling, severe rash, muscle ache with rise in serum creatine kinase, inflammatory myopathy, rhabdomyolysis or liver function abnormalities (aspartate transaminase (AST) or alanine transaminase (ALT) greater than 3 times upper limit or normal)",,,,,,,,reference_review_priority,reference_intermediate_support,llm_verifier,0.35,0.6,layer1_policy_mandatory_verifier,mandatory_verifier_candidate,hard_semantic_or_structural_issue,high,B__NCT02668016_exc__item6_C5__B_main_llm_rescue__value_or_operator_recovery,no_change,no_update,skipped,[],not_applicable_final_decision:no_change,,,,
B,NCT02668016,NCT02668016_exc__item6_C6,NCT02668016_exc__item6,C6,human_review,3,candidate_selection_rescue_returned_human_review,B_rescue_unresolved,observation,muscle ache with rise in serum creatine kinase,exists,null,,,partial,,"such as anaphylaxis, facial swelling, severe rash, muscle ache with rise in serum creatine kinase, inflammatory myopathy, rhabdomyolysis or liver function abnormalities (aspartate transaminase (AST) or alanine transaminase (ALT) greater than 3 times upper limit or normal)",,,,,,,,reference_review_priority,reference_intermediate_support,llm_verifier,0.35,0.6,layer1_policy_mandatory_verifier,mandatory_verifier_candidate,hard_semantic_or_structural_issue,high,B__NCT02668016_exc__item6_C6__B_main_llm_rescue__value_or_operator_recovery,human_review,no_update,skipped,[],not_applicable_final_decision:human_review,,,,
B,NCT02668016,NCT02668016_exc__item6_C7,NCT02668016_exc__item6,C7,human_review,3,candidate_selection_rescue_returned_human_review,B_rescue_unresolved,condition,inflammatory myopathy,exists,null,,,computable,,"such as anaphylaxis, facial swelling, severe rash, muscle ache with rise in serum creatine kinase, inflammatory myopathy, rhabdomyolysis or liver function abnormalities (aspartate transaminase (AST) or alanine transaminase (ALT) greater than 3 times upper limit or normal)",,,,,,,,reference_review_priority,reference_high_support_not_auto_accept,llm_verifier,0.35,0.9,layer1_policy_mandatory_verifier,mandatory_verifier_candidate,hard_semantic_or_structural_issue,high,B__NCT02668016_exc__item6_C7__B_main_llm_rescue__value_or_operator_recovery,human_review,no_update,skipped,[],not_applicable_final_decision:human_review,,,,
B,NCT02668016,NCT02668016_exc__item6_C8,NCT02668016_exc__item6,C8,human_review,3,candidate_selection_rescue_returned_human_review,B_rescue_unresolved,condition,rhabdomyolysis,exists,null,,,computable,,"such as anaphylaxis, facial swelling, severe rash, muscle ache with rise in serum creatine kinase, inflammatory myopathy, rhabdomyolysis or liver function abnormalities (aspartate transaminase (AST) or alanine transaminase (ALT) greater than 3 times upper limit or normal)",,,,,,,,reference_review_priority,reference_high_support_not_auto_accept,llm_verifier,0.35,0.9,layer1_policy_mandatory_verifier,mandatory_verifier_candidate,hard_semantic_or_structural_issue,high,B__NCT02668016_exc__item6_C8__B_main_llm_rescue__value_or_operator_recovery,human_review,no_update,skipped,[],not_applicable_final_decision:human_review,,,,
B,NCT02668016,NCT02668016_exc__item6_C9,NCT02668016_exc__item6,C9,human_review,3,candidate_selection_rescue_returned_human_review,B_rescue_unresolved,observation,liver function abnormalities,exists,null,,,partial,,"such as anaphylaxis, facial swelling, severe rash, muscle ache with rise in serum creatine kinase, inflammatory myopathy, rhabdomyolysis or liver function abnormalities (aspartate transaminase (AST) or alanine transaminase (ALT) greater than 3 times upper limit or normal)",,,,,,,,reference_review_priority,reference_intermediate_support,llm_verifier,0.35,0.6,layer1_policy_mandatory_verifier,mandatory_verifier_candidate,hard_semantic_or_structural_issue,high,B__NCT02668016_exc__item6_C9__B_main_llm_rescue__value_or_operator_recovery,human_review,no_update,skipped,[],not_applicable_final_decision:human_review,,,,
B,NCT02668016,NCT02668016_exc__item7_C1,NCT02668016_exc__item7,C1,partial,1,branch_b_computability_review,B_computability_review,observation,side-effects taking longer than 2 weeks to develop,exists,null,,,partial,,Side-effects taking longer than 2 weeks to develop,,,,,,,,reference_high_support_not_auto_accept,reference_intermediate_support,computability_review,0.95,0.6,execution_support_reference_intermediate_support,continue_to_layer2,no_layer1_issue,none,,,,,,,,,,
