branch,document_id,criterion_id,item_uid,clause_id,final_decision,final_decision_severity,final_decision_reasons,final_decision_rule,entity_type,entity_text,operator,value_type,value,unit,computability,non_computable_reason,evidence_text,branch_a_risk_label,branch_a_leaf_support,branch_a_risk_score,branch_a_risk_reasons,branch_a_layer1_action_hint,branch_a_layer1_bucket,branch_a_layer1_severity,rescue_candidate_id,rescue_final_decision,rescue_apply_action,rescue_apply_status,rescue_changed_fields,rescue_skip_reason,rescue_selected_source,rescue_local_validation_status,hybrid_b_reference_decision,hybrid_b_reference_rule
A,NCT03376763,NCT03376763_exc__item2_C11,NCT03376763_exc__item2,C11,accept,0,branch_a_low_risk_no_hard_issue,A_low_risk_accept,condition,"Borderline, Paranoid, Histrionic, Schizotypal, Schizoid, Antisocial or other cognitive or personality disorders",exists,null,null,,computable,,"including schizoaffective disorder, major depressive disorder, bipolar disorder, delirium, dementia, amnesia, Borderline, Paranoid, Histrionic, Schizotypal, Schizoid, Antisocial or other cognitive or personality disorders",high_support_not_auto_accept,0.996542,0.003458,,continue_to_layer2,no_layer1_issue,none,,,,,,,,,partial,B_optional_review_partial
A,NCT03376763,NCT03376763_exc__item2_C12,NCT03376763_exc__item2,C12,accept,0,branch_a_low_risk_no_hard_issue,A_low_risk_accept,condition,"Borderline, Paranoid, Histrionic, Schizotypal, Schizoid, Antisocial or other cognitive or personality disorders",exists,null,null,,computable,,"including schizoaffective disorder, major depressive disorder, bipolar disorder, delirium, dementia, amnesia, Borderline, Paranoid, Histrionic, Schizotypal, Schizoid, Antisocial or other cognitive or personality disorders",high_support_not_auto_accept,0.996542,0.003458,,continue_to_layer2,no_layer1_issue,none,,,,,,,,,partial,B_optional_review_partial
A,NCT03376763,NCT03376763_exc__item2_C13,NCT03376763_exc__item2,C13,accept,0,branch_a_low_risk_no_hard_issue,A_low_risk_accept,condition,"Borderline, Paranoid, Histrionic, Schizotypal, Schizoid, Antisocial or other cognitive or personality disorders",exists,null,null,,computable,,"including schizoaffective disorder, major depressive disorder, bipolar disorder, delirium, dementia, amnesia, Borderline, Paranoid, Histrionic, Schizotypal, Schizoid, Antisocial or other cognitive or personality disorders",high_support_not_auto_accept,0.996542,0.003458,,continue_to_layer2,no_layer1_issue,none,,,,,,,,,partial,B_optional_review_partial
A,NCT03376763,NCT03376763_exc__item2_C14,NCT03376763_exc__item2,C14,accept,0,branch_a_low_risk_no_hard_issue,A_low_risk_accept,condition,"Borderline, Paranoid, Histrionic, Schizotypal, Schizoid, Antisocial or other cognitive or personality disorders",exists,null,null,,computable,,"including schizoaffective disorder, major depressive disorder, bipolar disorder, delirium, dementia, amnesia, Borderline, Paranoid, Histrionic, Schizotypal, Schizoid, Antisocial or other cognitive or personality disorders",high_support_not_auto_accept,0.996542,0.003458,,continue_to_layer2,no_layer1_issue,none,,,,,,,,,partial,B_optional_review_partial
A,NCT03376763,NCT03376763_exc__item2_C15,NCT03376763_exc__item2,C15,accept,0,branch_a_low_risk_no_hard_issue,A_low_risk_accept,condition,"Borderline, Paranoid, Histrionic, Schizotypal, Schizoid, Antisocial or other cognitive or personality disorders",exists,null,null,,computable,,"including schizoaffective disorder, major depressive disorder, bipolar disorder, delirium, dementia, amnesia, Borderline, Paranoid, Histrionic, Schizotypal, Schizoid, Antisocial or other cognitive or personality disorders",high_support_not_auto_accept,0.996542,0.003458,,continue_to_layer2,no_layer1_issue,none,,,,,,,,,partial,B_partial_computability
A,NCT03376763,NCT03376763_exc__item2_C16,NCT03376763_exc__item2,C16,accept,0,branch_a_low_risk_no_hard_issue,A_low_risk_accept,condition,"Borderline, Paranoid, Histrionic, Schizotypal, Schizoid, Antisocial or other cognitive or personality disorders",exists,null,null,,computable,,"including schizoaffective disorder, major depressive disorder, bipolar disorder, delirium, dementia, amnesia, Borderline, Paranoid, Histrionic, Schizotypal, Schizoid, Antisocial or other cognitive or personality disorders",high_support_not_auto_accept,0.996542,0.003458,,continue_to_layer2,no_layer1_issue,none,,,,,,,,,partial,B_partial_computability
A,NCT03376763,NCT03376763_exc__item3_C1,NCT03376763_exc__item3,C1,partial,1,branch_a_medium_risk_after_rescue,A_layer2_medium_risk,condition,diseases,exists,null,null,,computable,,Subjects with diseases of the central nervous system that may impact the assessment of the psychotic symptoms as per investigator's opinion.,intermediate_support,0.759109,0.240891,,continue_to_layer2,no_layer1_issue,none,,,,,,,,,partial,B_computability_review
A,NCT03376763,NCT03376763_exc__item3_C2,NCT03376763_exc__item3,C2,partial,1,branch_a_medium_risk_after_rescue,A_layer2_medium_risk,condition,diseases,exists,null,null,,computable,,diseases of the central nervous system that may impact the assessment of the psychotic symptoms as per investigator's opinion.,intermediate_support,0.759109,0.240891,,continue_to_layer2,no_layer1_issue,none,,,,,,,,,non_computable,B_non_computable
A,NCT03376763,NCT03376763_exc__item4_C1,NCT03376763_exc__item4,C1,accept,0,branch_a_replaced_by_validated_branch_b_leaf;using_branch_b_post_rescue_decision:accept,A_hybrid_from_B_accept,drug,clozapine,exists,null,null,,computable,,treated with clozapine or long-acting injectable antipsychotic drugs within 3 months prior to the screening,review_priority,0.35,0.65,quantitative_cue_not_represented,continue_to_layer2,no_layer1_issue,none,A__NCT03376763_exc__item4_C1__A_main_llm_rescue__value_or_operator_recovery,select_candidate,apply_selected_candidate_leaf,applied,"[""history_context""]",,B_current,pass,accept,B_accept
A,NCT03376763,NCT03376763_exc__item4_C2,NCT03376763_exc__item4,C2,partial,1,branch_a_replaced_by_validated_branch_b_leaf;using_branch_b_post_rescue_decision:partial,A_hybrid_from_B_partial,drug,long-acting injectable antipsychotic drugs,exists,null,null,,partial,Specific long-acting injectable antipsychotic agent(s) not specified; may be difficult to operationalize without a defined drug list.,treated with clozapine or long-acting injectable antipsychotic drugs within 3 months prior to the screening,review_priority,0.35,0.65,computability_partial|quantitative_cue_not_represented,continue_to_layer2,no_layer1_issue,none,A__NCT03376763_exc__item4_C2__A_main_llm_rescue__value_or_operator_recovery,select_candidate,apply_selected_candidate_leaf,applied,"[""history_context"", ""computability"", ""non_computable_reason""]",,B_current,pass,partial,B_computability_review
A,NCT03376763,NCT03376763_exc__item5_C1,NCT03376763_exc__item5,C1,human_review,3,candidate_selection_rescue_returned_human_review,A_rescue_unresolved,drug,oral antipsychotics,exists,null,null,,computable,,Subjects who have been treated over maximum maintenance dose (as specified in each label) of oral antipsychotics at screening.,review_priority,0.35,0.65,temporal_marker_without_temporal_context|quantitative_cue_not_represented|layer1_policy_mandatory_rescue_or_review|layer1_inventory_flag,mandatory_rescue_or_review_candidate,hard_or_semantic_layer1_issue,high,A__NCT03376763_exc__item5_C1__A_main_llm_rescue__value_or_operator_recovery,human_review,no_update,skipped,[],not_applicable_final_decision:human_review,B_current,fail,human_review,B_rescue_unresolved
A,NCT03376763,NCT03376763_exc__item6_C1,NCT03376763_exc__item6,C1,partial,1,branch_a_medium_risk_after_rescue,A_layer2_medium_risk,condition,violent behaviour,exists,null,null,,computable,,a significant risk of violent behaviour or a significant risk of committing suicide based on history or investigator's judgment,intermediate_support,0.727739,0.272261,,continue_to_layer2,no_layer1_issue,none,,,,,,,,,partial,B_computability_review
A,NCT03376763,NCT03376763_exc__item6_C2,NCT03376763_exc__item6,C2,partial,1,branch_a_medium_risk_after_rescue,A_layer2_medium_risk,condition,committing suicide,exists,null,null,,computable,,a significant risk of violent behaviour or a significant risk of committing suicide based on history or investigator's judgment,intermediate_support,0.755494,0.244506,,continue_to_layer2,no_layer1_issue,none,,,,,,,,,partial,B_computability_review
A,NCT03376763,NCT03376763_exc__item7_C1,NCT03376763_exc__item7,C1,accept,0,branch_a_low_risk_no_hard_issue,A_low_risk_accept,condition,seizures,exists,null,null,,computable,,"Subjects had a history of seizures, neuroleptic malignant syndrome, clinically significant tardive dyskinesia, or other medical condition that would expose them to undue risk or interfere with study assessments.",high_support_not_auto_accept,0.9,0.1,,continue_to_layer2,no_layer1_issue,none,,,,,,,,,accept,B_accept
A,NCT03376763,NCT03376763_exc__item7_C2,NCT03376763_exc__item7,C2,accept,0,branch_a_low_risk_no_hard_issue,A_low_risk_accept,condition,neuroleptic malignant syndrome,exists,null,null,,computable,,"Subjects had a history of seizures, neuroleptic malignant syndrome, clinically significant tardive dyskinesia, or other medical condition that would expose them to undue risk or interfere with study assessments.",high_support_not_auto_accept,0.9,0.1,,continue_to_layer2,no_layer1_issue,none,,,,,,,,,accept,B_accept
A,NCT03376763,NCT03376763_exc__item7_C3,NCT03376763_exc__item7,C3,accept,0,branch_a_low_risk_no_hard_issue,A_low_risk_accept,condition,tardive dyskinesia,exists,null,null,,computable,,"Subjects had a history of seizures, neuroleptic malignant syndrome, clinically significant tardive dyskinesia, or other medical condition that would expose them to undue risk or interfere with study assessments.",high_support_not_auto_accept,0.9,0.1,,continue_to_layer2,no_layer1_issue,none,,,,,,,,,partial,B_computability_review
A,NCT03376763,NCT03376763_exc__item7_C4,NCT03376763_exc__item7,C4,accept,0,branch_a_low_risk_no_hard_issue,A_low_risk_accept,condition,tardive dyskinesia,exists,null,null,,computable,,"Subjects had a history of seizures, neuroleptic malignant syndrome, clinically significant tardive dyskinesia, or other medical condition that would expose them to undue risk or interfere with study assessments.",high_support_not_auto_accept,0.9,0.1,,continue_to_layer2,no_layer1_issue,none,,,,,,,,,non_computable,B_non_computable
A,NCT03376763,NCT03376763_exc__item7_C5,NCT03376763_exc__item7,C5,accept,0,branch_a_low_risk_no_hard_issue,A_low_risk_accept,condition,tardive dyskinesia,exists,null,null,,computable,,"Subjects had a history of seizures, neuroleptic malignant syndrome, clinically significant tardive dyskinesia, or other medical condition that would expose them to undue risk or interfere with study assessments.",high_support_not_auto_accept,0.9,0.1,,continue_to_layer2,no_layer1_issue,none,,,,,,,,,non_computable,B_non_computable
A,NCT03376763,NCT03376763_exc__item8_C1,NCT03376763_exc__item8,C1,human_review,3,candidate_selection_rescue_returned_human_review,A_rescue_unresolved,condition,drug abuse disorder,exists,null,null,,computable,,"Significant history of drug abuse disorder (including alcohol, as defined in DSM-5 substance use disorder or in the opinion of the investigator) within the last 6 months prior to screening.",review_priority,0.35,0.65,quantitative_cue_not_represented,continue_to_layer2,no_layer1_issue,none,A__NCT03376763_exc__item8_C1__A_main_llm_rescue__value_or_operator_recovery,human_review,no_update,skipped,[],not_applicable_final_decision:human_review,B_current,fail,partial,B_partial_computability
A,NCT03376763,NCT03376763_exc__item9_C1,NCT03376763_exc__item9,C1,human_review,3,candidate_selection_rescue_returned_human_review,A_rescue_unresolved,other,participating in another interventional clinical trial within 30 days prior to screening,exists,null,null,,partial,Entity typing is weak and may require later review.,Subjects participating another interventional clinical trial within 30 days prior to screening.,review_priority,0.25,0.75,no_bert_anchor|entity_not_grounded_in_evidence_or_item|history_marker_without_history_context|computability_partial|quantitative_cue_not_represented,continue_to_layer2,no_layer1_issue,none,A__NCT03376763_exc__item9_C1__A_main_llm_rescue__entity_regrounding,human_review,no_update,skipped,[],not_applicable_final_decision:human_review,B_current,fail,partial,B_partial_computability
A,NCT03376763,NCT03376763_exc__item10_C1,NCT03376763_exc__item10,C1,partial,1,branch_a_medium_risk_after_rescue,A_layer2_medium_risk,demographic,pregnant,exists,null,null,,computable,,pregnant,intermediate_support,0.6,0.4,no_bert_anchor,continue_to_layer2,no_layer1_issue,none,,,,,,,,,accept,B_accept
A,NCT03376763,NCT03376763_exc__item10_C2,NCT03376763_exc__item10,C2,partial,1,branch_a_partial_computability,A_partial_computability,other,nursing,exists,null,null,,partial,Entity typing is weak and may require later review.,nursing,intermediate_support,0.6,0.4,no_bert_anchor|computability_partial,continue_to_layer2,no_layer1_issue,none,,,,,,,,,accept,B_accept
A,NCT03376763,NCT03376763_exc__item10_C3,NCT03376763_exc__item10,C3,partial,1,branch_a_medium_risk_after_rescue,A_layer2_medium_risk,demographic,plan to become pregnant while in the trial,exists,null,null,,computable,,plan to become pregnant while in the trial,intermediate_support,0.6,0.4,no_bert_anchor,continue_to_layer2,no_layer1_issue,none,,,,,,,,,non_computable,B_non_computable
A,NCT03376763,NCT03376763_exc__item11_C1,NCT03376763_exc__item11,C1,human_review,3,candidate_selection_rescue_returned_human_review,A_rescue_unresolved,other,any other clinically significant finding of the physical examination that make investigator consider that it would be inappropriate to participate in this study,exists,null,null,,non_computable,Subjective or operational criterion.,any other clinically significant finding of the physical examination or laboratory value that make investigator consider that it would be inappropriate to participate in this study,review_priority,0.25,0.75,no_bert_anchor|entity_not_grounded_in_evidence_or_item|computability_non_computable,continue_to_layer2,no_layer1_issue,none,A__NCT03376763_exc__item11_C1__A_main_llm_rescue__entity_regrounding,human_review,no_update,skipped,[],not_applicable_final_decision:human_review,B_current,fail,non_computable,B_non_computable
A,NCT03376763,NCT03376763_exc__item11_C2,NCT03376763_exc__item11,C2,human_review,3,candidate_selection_rescue_returned_human_review,A_rescue_unresolved,other,any other clinically significant laboratory value that make investigator consider that it would be inappropriate to participate in this study,exists,null,null,,non_computable,Subjective or operational criterion.,any other clinically significant finding of the physical examination or laboratory value that make investigator consider that it would be inappropriate to participate in this study,review_priority,0.25,0.75,no_bert_anchor|entity_not_grounded_in_evidence_or_item|computability_non_computable,continue_to_layer2,no_layer1_issue,none,A__NCT03376763_exc__item11_C2__A_main_llm_rescue__entity_regrounding,human_review,no_update,skipped,[],not_applicable_final_decision:human_review,B_current,fail,non_computable,B_non_computable
A,NCT00461136,NCT00461136_inc__item1_C1,NCT00461136_inc__item1,C1,partial,1,branch_a_medium_risk_after_rescue,A_layer2_medium_risk,demographic,male patients,exists,null,null,,computable,,Male and/or female patients,intermediate_support,0.6,0.4,no_bert_anchor,continue_to_layer2,no_layer1_issue,none,,,,,,,,,human_review,B_rescue_unresolved
A,NCT00461136,NCT00461136_inc__item1_C2,NCT00461136_inc__item1,C2,partial,1,branch_a_medium_risk_after_rescue,A_layer2_medium_risk,demographic,female patients,exists,null,null,,computable,,Male and/or female patients,intermediate_support,0.6,0.4,no_bert_anchor,continue_to_layer2,no_layer1_issue,none,,,,,,,,,human_review,B_rescue_unresolved
