branch,document_id,criterion_id,item_uid,clause_id,final_decision,final_decision_severity,final_decision_reasons,final_decision_rule,entity_type,entity_text,operator,value_type,value,unit,computability,non_computable_reason,evidence_text,branch_b_semantic_grounding_risk_label,branch_b_execution_risk_label,branch_b_final_routing_decision,branch_b_semantic_grounding_support,branch_b_execution_support,branch_b_routing_reasons,branch_b_layer1_action_hint,branch_b_layer1_bucket,branch_b_layer1_severity,rescue_candidate_id,rescue_final_decision,rescue_apply_action,rescue_apply_status,rescue_changed_fields,rescue_skip_reason
B,NCT03176316,NCT03176316_inc__item1_C1,NCT03176316_inc__item1,C1,partial,1,branch_b_computability_review,B_computability_review,procedure,in-patient spinal fusion procedure,exists,null,,,partial,,having an in-patient spinal fusion procedure,reference_high_support_not_auto_accept,reference_intermediate_support,computability_review,0.9,0.6,execution_support_reference_intermediate_support,continue_to_layer2,no_layer1_issue,none,,,,,,
B,NCT03176316,NCT03176316_inc__item1_C2,NCT03176316_inc__item1,C2,human_review,3,candidate_selection_rescue_returned_human_review,B_rescue_unresolved,demographic,Age,>=,scalar,18,year,computable,,18 years or older,reference_review_priority,reference_high_support_not_auto_accept,llm_verifier,0.35,1.0,hard_semantic_grounding_uncertainty,continue_to_layer2,no_layer1_issue,none,B__NCT03176316_inc__item1_C2__B_main_llm_rescue__entity_regrounding,human_review,no_update,skipped,[],not_applicable_final_decision:human_review
B,NCT03176316,NCT03176316_inc__item1_C3,NCT03176316_inc__item1,C3,partial,1,branch_b_computability_review,B_computability_review,therapy,post-operative pain control plan includes opioid medications,exists,null,,,partial,,post and post-operative pain control plan includes opioid medications,reference_high_support_not_auto_accept,reference_intermediate_support,computability_review,0.9,0.6,execution_support_reference_intermediate_support,continue_to_layer2,no_layer1_issue,none,,,,,,
B,NCT03176316,NCT03176316_exc__item1_C1,NCT03176316_exc__item1,C1,accept,0,branch_b_accept_routing_low_semantic_risk,B_accept,condition,pregnancy,exists,null,,,computable,,Pregnancy,reference_high_support_not_auto_accept,reference_high_support_not_auto_accept,keep_without_layer2_action,0.9,1.0,high_semantic_and_execution_support_reference,continue_to_layer2,no_layer1_issue,none,,,,,,
B,NCT03176316,NCT03176316_exc__item1_C2,NCT03176316_exc__item1,C2,partial,1,branch_b_optional_verifier_or_review,B_optional_review_partial,demographic,age,<,scalar,18,year,computable,,age < 18,reference_intermediate_support,reference_high_support_not_auto_accept,optional_llm_verifier_or_review,0.65,1.0,semantic_grounding_reference_intermediate_support,continue_to_layer2,no_layer1_issue,none,,,,,,
B,NCT03176316,NCT03176316_exc__item1_C3,NCT03176316_exc__item1,C3,partial,1,branch_b_optional_verifier_or_review,B_optional_review_partial,observation,nursing (breastfeeding),exists,null,,,computable,,nursing,reference_intermediate_support,reference_high_support_not_auto_accept,optional_llm_verifier_or_review,0.65,1.0,semantic_grounding_reference_intermediate_support,continue_to_layer2,no_layer1_issue,none,,,,,,
B,NCT03176316,NCT03176316_exc__item1_C4,NCT03176316_exc__item1,C4,accept,0,branch_b_accept_routing_low_semantic_risk,B_accept,condition,allergy to naloxone,exists,null,,,computable,,documented allergy to naloxone,reference_high_support_not_auto_accept,reference_high_support_not_auto_accept,keep_without_layer2_action,0.95,1.0,high_semantic_and_execution_support_reference,continue_to_layer2,no_layer1_issue,none,,,,,,
B,NCT02584140,NCT02584140_inc__item1_C1,NCT02584140_inc__item1,C1,human_review,3,branch_b_semantic_grounding_high_risk,B_semantic_high_risk,demographic,sex assigned at birth,=,scalar,female,,computable,,Female at birth,reference_review_priority,reference_high_support_not_auto_accept,optional_llm_verifier_or_review,0.55,1.0,semantic_grounding_reference_review_priority,continue_to_layer2,no_layer1_issue,none,,,,,,
B,NCT02584140,NCT02584140_inc__item1_C2,NCT02584140_inc__item1,C2,partial,1,branch_b_optional_verifier_or_review,B_optional_review_partial,demographic,gender identity,=,scalar,female,,computable,,identifies as female gender,reference_intermediate_support,reference_high_support_not_auto_accept,optional_llm_verifier_or_review,0.65,1.0,semantic_grounding_reference_intermediate_support,continue_to_layer2,no_layer1_issue,none,,,,,,
B,NCT02584140,NCT02584140_inc__item2_C1,NCT02584140_inc__item2,C1,accept,0,branch_b_accept_routing_low_semantic_risk,B_accept,demographic,age,>=,scalar,18,year,computable,,Age 18 years or older,reference_high_support_not_auto_accept,reference_high_support_not_auto_accept,keep_without_layer2_action,0.95,1.0,high_semantic_and_execution_support_reference,continue_to_layer2,no_layer1_issue,none,,,,,,
B,NCT02584140,NCT02584140_inc__item3_C1,NCT02584140_inc__item3,C1,non_computable,2,branch_b_non_computable,B_non_computable,other,Able to understand and provide consent in English,exists,null,,,non_computable,,Able to understand and provide consent in English or Spanish,reference_high_support_not_auto_accept,reference_review_priority,computability_review,1.0,0.35,execution_support_reference_review_priority,continue_to_layer2,no_layer1_issue,none,,,,,,
B,NCT02584140,NCT02584140_inc__item3_C2,NCT02584140_inc__item3,C2,non_computable,2,branch_b_non_computable,B_non_computable,other,Able to understand and provide consent in Spanish,exists,null,,,non_computable,,Able to understand and provide consent in English or Spanish,reference_intermediate_support,reference_review_priority,optional_llm_verifier_or_review,0.8,0.35,semantic_grounding_reference_intermediate_support,continue_to_layer2,no_layer1_issue,none,,,,,,
B,NCT02584140,NCT02584140_inc__item4_C1,NCT02584140_inc__item4,C1,partial,1,branch_b_optional_verifier_or_review,B_optional_review_partial,lab,HIV 4th generation Ag/Ab test result,=,scalar,negative,,computable,,HIV negative by 4th generation test (Ag/Ab test),reference_intermediate_support,reference_high_support_not_auto_accept,optional_llm_verifier_or_review,0.8,1.0,semantic_grounding_reference_intermediate_support,continue_to_layer2,no_layer1_issue,none,,,,,,
B,NCT02584140,NCT02584140_inc__item4_C2,NCT02584140_inc__item4,C2,partial,1,branch_b_partial_computability,B_partial_computability,lab,HIV testing by enzyme immunoassay (EIA) and HIV RNA,exists,null,,,partial,,combination of enzymeimmunoassay (EIA) and HIV RNA,reference_intermediate_support,reference_intermediate_support,optional_llm_verifier_or_review,0.65,0.6,semantic_grounding_reference_intermediate_support,continue_to_layer2,no_layer1_issue,none,,,,,,
B,NCT02584140,NCT02584140_inc__item5_C1,NCT02584140_inc__item5,C1,accept,0,branch_b_accept_routing_low_semantic_risk,B_accept,lab,Creatinine clearance,=,scalar,60,ml/min,computable,,Creatinine clearance = 60 ml/min,reference_high_support_not_auto_accept,reference_high_support_not_auto_accept,keep_without_layer2_action,0.9,1.0,high_semantic_and_execution_support_reference,continue_to_layer2,no_layer1_issue,none,,,,,,
B,NCT02584140,NCT02584140_inc__item5_C2,NCT02584140_inc__item5,C2,partial,1,branch_b_partial_computability,B_partial_computability,procedure,Creatinine clearance assessed via Cockcroft-Gault formula,exists,null,,,partial,,(via Cockcroft-Gault formula),reference_intermediate_support,reference_intermediate_support,optional_llm_verifier_or_review,0.8,0.6,semantic_grounding_reference_intermediate_support,continue_to_layer2,no_layer1_issue,none,,,,,,
B,NCT02584140,NCT02584140_inc__item6_C1,NCT02584140_inc__item6,C1,partial,1,branch_b_computability_review,B_computability_review,observation,condomless sex,exists,null,,,partial,,Condomless sex in the last 3 months,reference_high_support_not_auto_accept,reference_intermediate_support,computability_review,0.9,0.6,execution_support_reference_intermediate_support,continue_to_layer2,no_layer1_issue,none,,,,,,
B,NCT02584140,NCT02584140_inc__item6_C2,NCT02584140_inc__item6,C2,human_review,3,candidate_selection_rescue_returned_human_review,B_rescue_unresolved,observation,condomless sex with male partner(s) (>=1),exists,scalar,>=1 male partner,,partial,,with one or more male partners,reference_review_priority,reference_intermediate_support,llm_verifier,0.45,0.6,layer1_policy_mandatory_verifier,mandatory_verifier_candidate,hard_semantic_or_structural_issue,high,B__NCT02584140_inc__item6_C2__B_main_llm_rescue__entity_regrounding,human_review,no_update,skipped,[],not_applicable_final_decision:human_review
B,NCT02584140,NCT02584140_inc__item6_C3,NCT02584140_inc__item6,C3,partial,1,branch_b_partial_computability,B_partial_computability,observation,male partner HIV status unknown,exists,null,,,partial,,male partners of unknown HIV status,reference_intermediate_support,reference_intermediate_support,optional_llm_verifier_or_review,0.8,0.6,semantic_grounding_reference_intermediate_support,continue_to_layer2,no_layer1_issue,none,,,,,,
B,NCT02584140,NCT02584140_inc__item6_C4,NCT02584140_inc__item6,C4,human_review,3,branch_b_layer1_mandatory_verifier_remains,B_layer1_hard_issue,observation,Condomless sex in the last 3 months with one or more male partners of unknown HIV status known to be at substantial risk of HIV infection,exists,null,,,partial,,"Condomless sex in the last 3 months with one or more male partners of unknown HIV status known to be at substantial risk of HIV infection (IDU, bisexual, sex for goods, recently incarcerated, from a country with HIV prevalence >1%, interpersonal Partner Violence);",reference_review_priority,reference_intermediate_support,llm_verifier,0.35,0.6,layer1_policy_mandatory_verifier,mandatory_verifier_candidate,hard_semantic_or_structural_issue,high,B__NCT02584140_inc__item6_C4__B_main_llm_rescue__entity_regrounding,select_candidate,apply_selected_candidate_leaf,applied,"[""entity_text"", ""temporal_context"", ""non_computable_reason"", ""evidence_text""]",
B,NCT02584140,NCT02584140_inc__item7_C1,NCT02584140_inc__item7,C1,human_review,3,candidate_selection_rescue_returned_human_review,B_rescue_unresolved,condition,rectal gonorrhea diagnosis,exists,null,,,partial,,STI (rectal or vaginal gonorrhea or syphilis) diagnosis during the last 6 months.,reference_review_priority,reference_intermediate_support,llm_verifier,0.5,0.6,layer1_policy_mandatory_verifier,mandatory_verifier_candidate,hard_semantic_or_structural_issue,high,B__NCT02584140_inc__item7_C1__B_main_llm_rescue__entity_regrounding,human_review,no_update,skipped,[],not_applicable_final_decision:human_review
B,NCT02584140,NCT02584140_inc__item7_C2,NCT02584140_inc__item7,C2,human_review,3,branch_b_layer1_mandatory_verifier_remains,B_layer1_hard_issue,condition,vaginal gonorrhea,exists,null,,,partial,,STI (rectal or vaginal gonorrhea or syphilis) diagnosis during the last 6 months.,reference_review_priority,reference_intermediate_support,llm_verifier,0.5,0.6,layer1_policy_mandatory_verifier,mandatory_verifier_candidate,hard_semantic_or_structural_issue,high,B__NCT02584140_inc__item7_C2__B_main_llm_rescue__entity_regrounding,select_candidate,apply_selected_candidate_leaf,applied,"[""entity_text"", ""temporal_context"", ""non_computable_reason""]",
B,NCT02584140,NCT02584140_inc__item7_C3,NCT02584140_inc__item7,C3,human_review,3,candidate_selection_rescue_returned_human_review,B_rescue_unresolved,condition,syphilis diagnosis,exists,null,,,partial,,STI (rectal or vaginal gonorrhea or syphilis) diagnosis during the last 6 months.,reference_review_priority,reference_intermediate_support,llm_verifier,0.5,0.6,layer1_policy_mandatory_verifier,mandatory_verifier_candidate,hard_semantic_or_structural_issue,high,B__NCT02584140_inc__item7_C3__B_main_llm_rescue__temporal_context_recovery,human_review,no_update,skipped,[],not_applicable_final_decision:human_review
B,NCT02584140,NCT02584140_inc__item8_C1,NCT02584140_inc__item8,C1,partial,1,branch_b_computability_review,B_computability_review,therapy,post-exposure prophylaxis (PEP) use,exists,null,,,partial,,Previous post-exposure prophylaxis (PEP) use during the last 12 months.,reference_high_support_not_auto_accept,reference_intermediate_support,computability_review,0.95,0.6,execution_support_reference_intermediate_support,continue_to_layer2,no_layer1_issue,none,,,,,,
B,NCT02584140,NCT02584140_inc__item9_C1,NCT02584140_inc__item9,C1,human_review,3,candidate_selection_rescue_returned_human_review,B_rescue_unresolved,observation,at least one HIV-infected sexual partner,exists,scalar,>=1,,partial,,Has at least one HIV-infected sexual partner for =4 weeks.,reference_review_priority,reference_intermediate_support,llm_verifier,0.45,0.6,layer1_policy_mandatory_verifier,mandatory_verifier_candidate,hard_semantic_or_structural_issue,high,B__NCT02584140_inc__item9_C1__B_main_llm_rescue__value_or_operator_recovery,human_review,no_update,skipped,[],not_applicable_final_decision:human_review
B,NCT02584140,NCT02584140_inc__item10_C1,NCT02584140_inc__item10,C1,partial,1,branch_b_computability_review,B_computability_review,observation,Sex for exchange of money,exists,null,,,partial,,"Sex for exchange of money, goods or services",reference_high_support_not_auto_accept,reference_intermediate_support,computability_review,0.9,0.6,execution_support_reference_intermediate_support,continue_to_layer2,no_layer1_issue,none,,,,,,
B,NCT02584140,NCT02584140_inc__item10_C2,NCT02584140_inc__item10,C2,partial,1,branch_b_partial_computability,B_partial_computability,observation,Sex for exchange of goods,exists,null,,,partial,,"Sex for exchange of money, goods or services",reference_intermediate_support,reference_intermediate_support,optional_llm_verifier_or_review,0.8,0.6,semantic_grounding_reference_intermediate_support,continue_to_layer2,no_layer1_issue,none,,,,,,
B,NCT02584140,NCT02584140_inc__item10_C3,NCT02584140_inc__item10,C3,partial,1,branch_b_partial_computability,B_partial_computability,observation,Sex for exchange of services,exists,null,,,partial,,"Sex for exchange of money, goods or services",reference_intermediate_support,reference_intermediate_support,optional_llm_verifier_or_review,0.8,0.6,semantic_grounding_reference_intermediate_support,continue_to_layer2,no_layer1_issue,none,,,,,,
B,NCT02584140,NCT02584140_exc__item1_C1,NCT02584140_exc__item1,C1,partial,1,branch_b_computability_review,B_computability_review,condition,pregnancy,exists,null,,,partial,,Pregnancy at enrollment.,reference_high_support_not_auto_accept,reference_intermediate_support,computability_review,0.9,0.6,execution_support_reference_intermediate_support,continue_to_layer2,no_layer1_issue,none,,,,,,
B,NCT02584140,NCT02584140_exc__item2_C1,NCT02584140_exc__item2,C1,non_computable,2,branch_b_non_computable,B_non_computable,observation,"Condition that, in provider opinion, will seriously compromise ability to comply with the protocol",exists,null,,,non_computable,,"Any condition, which in the opinion of the provider, will seriously compromise the participant's ability to comply with the protocol",reference_intermediate_support,reference_review_priority,optional_llm_verifier_or_review,0.8,0.35,semantic_grounding_reference_intermediate_support,continue_to_layer2,no_layer1_issue,none,,,,,,
