branch,row_type,document_id,item_uid,clause_id,criterion_id,path,issues,pass1_clause_text,pass1_item_text,pass1_clause_type,pass1_is_negated,pass1_connector,evidence_in_pass1_clause_text,evidence_in_pass1_item_text,evidence_alignment_note,entity_type,entity_text,operator,value_type,value,temporal_context,evidence_text
B_llm_pass2,pass2_leaf_check,NCT02498483,NCT02498483_exc__item2,C1,NCT02498483_exc__item2_C1,exclusion_criteria.children[1].children[0],,"newborns with any contraindications to routine circumcision, anatomical","Newborns with any contraindications to routine circumcision, anatomical or hematologic.",,False,,True,True,,condition,anatomical contraindications to routine circumcision,exists,null,null,null,"Newborns with any contraindications to routine circumcision, anatomical"
B_llm_pass2,pass2_leaf_check,NCT02498483,NCT02498483_exc__item2,C2,NCT02498483_exc__item2_C2,exclusion_criteria.children[1].children[1],,"newborns with any contraindications to routine circumcision, hematologic","Newborns with any contraindications to routine circumcision, anatomical or hematologic.",,False,,False,True,evidence_in_item_text_only,condition,hematologic contraindications to routine circumcision,exists,null,null,null,"Newborns with any contraindications to routine circumcision, anatomical or hematologic."
B_llm_pass2,pass2_leaf_check,NCT02627560,NCT02627560_inc__item1,C1,NCT02627560_inc__item1_C1,inclusion_criteria.children[0],,breast cancer,breast cancer,,False,,True,True,,condition,breast cancer,exists,null,null,null,breast cancer
B_llm_pass2,pass2_leaf_check,NCT02627560,NCT02627560_inc__item2,C1,NCT02627560_inc__item2_C1,inclusion_criteria.children[1].children[0],,undergoing unilateral mastectomy,undergoing unilateral mastectomy with or without axillary node dissection,,False,,True,True,,procedure,unilateral mastectomy,exists,null,null,"{""relation"": ""during"", ""value"": null, ""unit"": null, ""anchor_event"": ""other""}",undergoing unilateral mastectomy
B_llm_pass2,pass2_leaf_check,NCT02627560,NCT02627560_inc__item2,C2,NCT02627560_inc__item2_C2,inclusion_criteria.children[1].children[1],,undergoing unilateral mastectomy with axillary node dissection,undergoing unilateral mastectomy with or without axillary node dissection,,False,,False,True,evidence_in_item_text_only,procedure,unilateral mastectomy with or without axillary node dissection,exists,null,null,"{""relation"": ""during"", ""value"": null, ""unit"": null, ""anchor_event"": ""other""}",undergoing unilateral mastectomy with or without axillary node dissection
B_llm_pass2,pass2_leaf_check,NCT02627560,NCT02627560_inc__item3,C1,NCT02627560_inc__item3_C1,inclusion_criteria.children[2].children[0],,received adequate oral information about the study,received adequate oral and written information about the study and signed an informed-consent form,,False,,False,True,evidence_in_item_text_only,other,received adequate oral information about the study,exists,null,null,null,received adequate oral and written information about the study
B_llm_pass2,pass2_leaf_check,NCT02627560,NCT02627560_inc__item3,C2,NCT02627560_inc__item3_C2,inclusion_criteria.children[2].children[1],,received adequate written information about the study,received adequate oral and written information about the study and signed an informed-consent form,,False,,False,True,evidence_in_item_text_only,other,received adequate written information about the study,exists,null,null,null,received adequate oral and written information about the study
B_llm_pass2,pass2_leaf_check,NCT02627560,NCT02627560_inc__item3,C3,NCT02627560_inc__item3_C3,inclusion_criteria.children[2].children[2],,signed an informed-consent form,received adequate oral and written information about the study and signed an informed-consent form,,False,,True,True,,other,signed an informed-consent form,exists,null,null,null,signed an informed-consent form
B_llm_pass2,pass2_leaf_check,NCT02627560,NCT02627560_exc__item1,C1,NCT02627560_exc__item1_C1,exclusion_criteria.children[0].children[0],,pregnant,pregnant or breastfeeding,,False,,True,True,,condition,pregnant,exists,null,null,null,pregnant
B_llm_pass2,pass2_leaf_check,NCT02627560,NCT02627560_exc__item1,C2,NCT02627560_exc__item1_C2,exclusion_criteria.children[0].children[1],,breastfeeding,pregnant or breastfeeding,,False,,True,True,,observation,breastfeeding,exists,null,null,null,breastfeeding
B_llm_pass2,pass2_leaf_check,NCT02627560,NCT02627560_exc__item2,C1,NCT02627560_exc__item2_C1,exclusion_criteria.children[1].children[0],,known thromboembolic disease,"known thromboembolic disease or with high risk of thromboembolism, warranting extra anticoagulation in connection with the procedure",,False,,True,True,,condition,thromboembolic disease,exists,null,null,null,known thromboembolic disease
B_llm_pass2,pass2_leaf_check,NCT02627560,NCT02627560_exc__item2,C2,NCT02627560_exc__item2_C2,exclusion_criteria.children[1].children[1].children[0],,high risk of thromboembolism,"known thromboembolic disease or with high risk of thromboembolism, warranting extra anticoagulation in connection with the procedure",,False,,False,True,evidence_in_item_text_only,observation,high risk of thromboembolism,exists,null,null,null,with high risk of thromboembolism
B_llm_pass2,pass2_leaf_check,NCT02627560,NCT02627560_exc__item2,C3,NCT02627560_exc__item2_C3,exclusion_criteria.children[1].children[1].children[1],,warranting extra anticoagulation in connection with the procedure,"known thromboembolic disease or with high risk of thromboembolism, warranting extra anticoagulation in connection with the procedure",,False,,True,True,,therapy,extra anticoagulation in connection with the procedure,exists,null,null,null,warranting extra anticoagulation in connection with the procedure
B_llm_pass2,pass2_leaf_check,NCT02627560,NCT02627560_exc__item3,C1,NCT02627560_exc__item3_C1,exclusion_criteria.children[2].children[0],,known allergy to tranexamic acid,known allergy to tranexamic acid/Cyklokapron®,,False,,False,True,evidence_in_item_text_only,condition,allergy to tranexamic acid,exists,null,null,null,known allergy to tranexamic acid/Cyklokapron®
B_llm_pass2,pass2_leaf_check,NCT02627560,NCT02627560_exc__item3,C2,NCT02627560_exc__item3_C2,exclusion_criteria.children[2].children[1],,known allergy to Cyklokapron®,known allergy to tranexamic acid/Cyklokapron®,,False,,False,True,evidence_in_item_text_only,condition,allergy to Cyklokapron®,exists,null,null,null,known allergy to tranexamic acid/Cyklokapron®
B_llm_pass2,pass2_leaf_check,NCT02645474,NCT02645474_inc__item1,C1,NCT02645474_inc__item1_C1,inclusion_criteria.children[0],,adult patients,adult patients,,False,,True,True,,demographic,adult,exists,null,null,null,adult patients
B_llm_pass2,pass2_leaf_check,NCT02645474,NCT02645474_inc__item2,C1,NCT02645474_inc__item2_C1,inclusion_criteria.children[1],,ASA class 1 to 3 patients,ASA class 1 to 3 patients,,False,,True,True,,observation,ASA class,between,range,"{""min"": 1, ""max"": 3}",null,ASA class 1 to 3 patients
B_llm_pass2,pass2_leaf_check,NCT02645474,NCT02645474_inc__item3,C1,NCT02645474_inc__item3_C1,inclusion_criteria.children[2].children[0],,patients scheduled for elective breast mastectomy,patients scheduled for elective breast mastectomy or quadrantectomy,,False,,False,True,evidence_in_item_text_only,procedure,elective breast mastectomy (scheduled),exists,null,null,null,patients scheduled for elective breast mastectomy or quadrantectomy
B_llm_pass2,pass2_leaf_check,NCT02645474,NCT02645474_inc__item3,C2,NCT02645474_inc__item3_C2,inclusion_criteria.children[2].children[1],,patients scheduled for quadrantectomy,patients scheduled for elective breast mastectomy or quadrantectomy,,False,,False,True,evidence_in_item_text_only,procedure,quadrantectomy (scheduled),exists,null,null,null,patients scheduled for elective breast mastectomy or quadrantectomy
B_llm_pass2,pass2_leaf_check,NCT02645474,NCT02645474_exc__item1,C1,NCT02645474_exc__item1_C1,exclusion_criteria.children[0],,patients' refusal,patients' refusal,,False,,True,True,,other,patients' refusal,exists,null,null,null,patients' refusal
B_llm_pass2,pass2_leaf_check,NCT02645474,NCT02645474_exc__item2,C1,NCT02645474_exc__item2_C1,exclusion_criteria.children[1].children[0],,contraindication to regional anaesthesia,"contraindication to regional anaesthesia (coagulopathies, concurrent anticoagulant therapy, allergy to local anaesthetics, infection at puncture site)",,False,,False,True,evidence_in_item_text_only,procedure,contraindication to regional anaesthesia,exists,null,null,null,"contraindication to regional anaesthesia (coagulopathies, concurrent anticoagulant therapy, allergy to local anaesthetics, infection at puncture site)"
B_llm_pass2,pass2_leaf_check,NCT02645474,NCT02645474_exc__item2,C2,NCT02645474_exc__item2_C2,exclusion_criteria.children[1].children[1],,coagulopathies,"contraindication to regional anaesthesia (coagulopathies, concurrent anticoagulant therapy, allergy to local anaesthetics, infection at puncture site)",,False,,False,True,evidence_in_item_text_only,condition,coagulopathies,exists,null,null,null,"(coagulopathies, concurrent anticoagulant therapy, allergy to local anaesthetics, infection at puncture site)"
B_llm_pass2,pass2_leaf_check,NCT02645474,NCT02645474_exc__item2,C3,NCT02645474_exc__item2_C3,exclusion_criteria.children[1].children[2],,concurrent anticoagulant therapy,"contraindication to regional anaesthesia (coagulopathies, concurrent anticoagulant therapy, allergy to local anaesthetics, infection at puncture site)",,False,,True,True,,therapy,concurrent anticoagulant therapy,exists,null,null,null,concurrent anticoagulant therapy
B_llm_pass2,pass2_leaf_check,NCT02645474,NCT02645474_exc__item2,C4,NCT02645474_exc__item2_C4,exclusion_criteria.children[1].children[3],,allergy to local anaesthetics,"contraindication to regional anaesthesia (coagulopathies, concurrent anticoagulant therapy, allergy to local anaesthetics, infection at puncture site)",,False,,True,True,,condition,allergy to local anaesthetics,exists,null,null,null,allergy to local anaesthetics
B_llm_pass2,pass2_leaf_check,NCT02645474,NCT02645474_exc__item2,C5,NCT02645474_exc__item2_C5,exclusion_criteria.children[1].children[4],,infection at puncture site,"contraindication to regional anaesthesia (coagulopathies, concurrent anticoagulant therapy, allergy to local anaesthetics, infection at puncture site)",,False,,True,True,,condition,infection at puncture site,exists,null,null,null,infection at puncture site
B_llm_pass2,pass2_leaf_check,NCT02745704,NCT02745704_inc__item1,C1,NCT02745704_inc__item1_C1,inclusion_criteria.children[0].children[0],,CHB patients,CHB patients who had received NAs for more than 12 months.,,False,,True,True,,condition,CHB,exists,null,null,null,CHB patients
B_llm_pass2,pass2_leaf_check,NCT02745704,NCT02745704_inc__item1,C2,NCT02745704_inc__item1_C2,inclusion_criteria.children[0].children[1],,had received NAs for more than 12 months,CHB patients who had received NAs for more than 12 months.,,False,,True,True,,drug,NAs,>,scalar,12,null,had received NAs for more than 12 months
B_llm_pass2,pass2_leaf_check,NCT02745704,NCT02745704_inc__item2,C1,NCT02745704_inc__item2_C1,inclusion_criteria.children[1].children[0],,Hepatitis B e antigen (HBeAg)-negative,Hepatitis B e antigen (HBeAg)-negative and anti-HBeAg positive.,,False,,True,True,,biomarker,Hepatitis B e antigen (HBeAg),=,scalar,"""negative""",null,Hepatitis B e antigen (HBeAg)-negative
B_llm_pass2,pass2_leaf_check,NCT02745704,NCT02745704_inc__item2,C2,NCT02745704_inc__item2_C2,inclusion_criteria.children[1].children[1],,anti-HBeAg positive,Hepatitis B e antigen (HBeAg)-negative and anti-HBeAg positive.,,False,,True,True,,biomarker,anti-HBeAg,=,scalar,"""positive""",null,anti-HBeAg positive
B_llm_pass2,pass2_leaf_check,NCT02745704,NCT02745704_inc__item3,C1,NCT02745704_inc__item3_C1,inclusion_criteria.children[2].children[0],,Hepatitis B surface antigen (HBsAg) positive,Hepatitis B surface antigen (HBsAg) positive and <1500 IU/mL.,,False,,True,True,,lab,Hepatitis B surface antigen (HBsAg),=,scalar,"""positive""",null,Hepatitis B surface antigen (HBsAg) positive
B_llm_pass2,pass2_leaf_check,NCT02745704,NCT02745704_inc__item3,C2,NCT02745704_inc__item3_C2,inclusion_criteria.children[2].children[1],,<1500 IU/mL,Hepatitis B surface antigen (HBsAg) positive and <1500 IU/mL.,,False,,True,True,,lab,HBsAg,<,scalar,1500,null,<1500 IU/mL
B_llm_pass2,pass2_leaf_check,NCT02745704,NCT02745704_inc__item4,C1,NCT02745704_inc__item4_C1,inclusion_criteria.children[3],,Hepatitis B virus DNA not detectable (Roche Cobas),Hepatitis B virus DNA not detectable(Roche Cobas).,,False,,False,True,evidence_in_item_text_only,lab,Hepatitis B virus DNA,=,scalar,"""not detectable""",null,Hepatitis B virus DNA not detectable(Roche Cobas).
B_llm_pass2,pass2_leaf_check,NCT02745704,NCT02745704_exc__item1,C1,NCT02745704_exc__item1_C1,exclusion_criteria.children[0].children[0],,liver cirrhosis,"Patients with liver cirrhosis, Hepatocellular Carcinoma or other malignancies.",,False,,False,True,evidence_in_item_text_only,condition,liver cirrhosis,exists,null,null,null,"Patients with liver cirrhosis, Hepatocellular Carcinoma or other malignancies."
B_llm_pass2,pass2_leaf_check,NCT02745704,NCT02745704_exc__item1,C2,NCT02745704_exc__item1_C2,exclusion_criteria.children[0].children[1],,Hepatocellular Carcinoma,"Patients with liver cirrhosis, Hepatocellular Carcinoma or other malignancies.",,False,,False,True,evidence_in_item_text_only,condition,Hepatocellular Carcinoma,exists,null,null,null,"Patients with liver cirrhosis, Hepatocellular Carcinoma or other malignancies."
