branch,document_id,path,criterion_id,item_uid,clause_id,entity_type,entity_text,operator,value_type,value,unit,temporal_context,history_context,computability,non_computable_reason,evidence_text,deterministic_issues,layer1a_action_category,layer1a_action_hint,layer1c_source_text_warnings,layer1c_action
B_post_rescue,NCT02627560,inclusion_criteria.children[1].children[1],NCT02627560_inc__item2_C2,NCT02627560_inc__item2,C2,procedure,unilateral mastectomy with or without axillary node dissection,exists,null,,,"{""relation"": ""during"", ""value"": null, ""unit"": null, ""anchor_event"": ""other""}",current,partial,"The phrase 'with or without axillary node dissection' is not a single patient-level procedure state, and 'undergoing' implies timing relative to an unspecified anchor event.",undergoing unilateral mastectomy with or without axillary node dissection,,no_action,,,no_action
B_post_rescue,NCT02627560,inclusion_criteria.children[2].children[0],NCT02627560_inc__item3_C1,NCT02627560_inc__item3,C1,other,received adequate oral and written information about the study,exists,null,,,,,non_computable,Administrative/consent-related requirement (receipt of study information) not reliably represented as patient-level clinical data.,received adequate oral and written information about the study,,no_action,,,no_action
B_post_rescue,NCT02627560,inclusion_criteria.children[2].children[1],NCT02627560_inc__item3_C2,NCT02627560_inc__item3,C2,other,received adequate oral and written information about the study,exists,null,,,,,non_computable,Administrative/consent-related requirement (receipt of study information) not reliably represented as patient-level clinical data.,received adequate oral and written information about the study,,no_action,,,no_action
B_post_rescue,NCT02627560,inclusion_criteria.children[2].children[2],NCT02627560_inc__item3_C3,NCT02627560_inc__item3,C3,other,signed an informed-consent form,exists,null,,,,,non_computable,Consent/administrative requirement not represented as patient-level clinical data.,signed an informed-consent form,,no_action,,,no_action
B_post_rescue,NCT02627560,exclusion_criteria.children[0].children[0],NCT02627560_exc__item1_C1,NCT02627560_exc__item1,C1,condition,pregnant,exists,null,,,,current,computable,,pregnant,,no_action,,,no_action
B_post_rescue,NCT02627560,exclusion_criteria.children[0].children[1],NCT02627560_exc__item1_C2,NCT02627560_exc__item1,C2,observation,breastfeeding,exists,null,,,,current,computable,,breastfeeding,,no_action,,,no_action
B_post_rescue,NCT02627560,exclusion_criteria.children[1].children[0],NCT02627560_exc__item2_C1,NCT02627560_exc__item2,C1,condition,thromboembolic disease,exists,null,,,,current,computable,,known thromboembolic disease,,no_action,,,no_action
B_post_rescue,NCT02627560,exclusion_criteria.children[1].children[1].children[0],NCT02627560_exc__item2_C2,NCT02627560_exc__item2,C2,observation,high risk of thromboembolism,exists,null,,,,current,partial,Risk level is not operationalized (no scoring system or threshold provided).,with high risk of thromboembolism,,no_action,,,no_action
B_post_rescue,NCT02627560,exclusion_criteria.children[1].children[1].children[1],NCT02627560_exc__item2_C3,NCT02627560_exc__item2,C3,therapy,extra anticoagulation in connection with the procedure,exists,null,,,,,partial,Extra anticoagulation requirement is not defined (drug/dose/criteria for 'extra' not specified) and depends on procedural context.,warranting extra anticoagulation in connection with the procedure,,no_action,,,no_action
B_post_rescue,NCT02627560,exclusion_criteria.children[2].children[0],NCT02627560_exc__item3_C1,NCT02627560_exc__item3,C1,condition,allergy to tranexamic acid,exists,null,,,,prior,computable,,known allergy to tranexamic acid/Cyklokapron®,,no_action,,,no_action
B_post_rescue,NCT02627560,exclusion_criteria.children[2].children[1],NCT02627560_exc__item3_C2,NCT02627560_exc__item3,C2,condition,allergy to Cyklokapron®,exists,null,,,,prior,computable,,known allergy to tranexamic acid/Cyklokapron®,,no_action,,,no_action
B_post_rescue,NCT02645474,inclusion_criteria.children[0],NCT02645474_inc__item1_C1,NCT02645474_inc__item1,C1,demographic,adult,exists,null,,,,current,partial,"Adult status implies an age threshold (e.g., >=18 years) but no specific cutoff is provided.",adult patients,,no_action,,,no_action
B_post_rescue,NCT02645474,inclusion_criteria.children[1],NCT02645474_inc__item2_C1,NCT02645474_inc__item2,C1,observation,ASA class,between,range,"{""min"": 1, ""max"": 3}",,,current,computable,,ASA class 1 to 3 patients,,no_action,,,no_action
B_post_rescue,NCT02645474,inclusion_criteria.children[2].children[0],NCT02645474_inc__item3_C1,NCT02645474_inc__item3,C1,procedure,elective breast mastectomy (scheduled),exists,null,,,,current,partial,Scheduling status (planned procedure) may not be consistently available as structured patient-level data.,patients scheduled for elective breast mastectomy or quadrantectomy,,no_action,,,no_action
B_post_rescue,NCT02645474,inclusion_criteria.children[2].children[1],NCT02645474_inc__item3_C2,NCT02645474_inc__item3,C2,procedure,quadrantectomy (scheduled),exists,null,,,,current,partial,Scheduling status (planned procedure) may not be consistently available as structured patient-level data.,patients scheduled for elective breast mastectomy or quadrantectomy,,no_action,,,no_action
B_post_rescue,NCT02645474,exclusion_criteria.children[0],NCT02645474_exc__item1_C1,NCT02645474_exc__item1,C1,other,patients' refusal,exists,null,,,,,non_computable,Refusal is a consent/participation decision and not a standardized patient-level clinical data element.,patients' refusal,,no_action,,,no_action
B_post_rescue,NCT02645474,exclusion_criteria.children[1].children[0],NCT02645474_exc__item2_C1,NCT02645474_exc__item2,C1,procedure,contraindication to regional anaesthesia,exists,null,,,,current,partial,Contraindication is a clinical judgment and may not be consistently represented as structured patient-level data without specifying the underlying condition(s).,"contraindication to regional anaesthesia (coagulopathies, concurrent anticoagulant therapy, allergy to local anaesthetics, infection at puncture site)",,no_action,,,no_action
B_post_rescue,NCT02645474,exclusion_criteria.children[1].children[1],NCT02645474_exc__item2_C2,NCT02645474_exc__item2,C2,condition,coagulopathies,exists,null,,,,current,computable,,"(coagulopathies, concurrent anticoagulant therapy, allergy to local anaesthetics, infection at puncture site)",,no_action,,,no_action
B_post_rescue,NCT02645474,exclusion_criteria.children[1].children[2],NCT02645474_exc__item2_C3,NCT02645474_exc__item2,C3,therapy,concurrent anticoagulant therapy,exists,null,,,,current,computable,,concurrent anticoagulant therapy,,no_action,,,no_action
B_post_rescue,NCT02645474,exclusion_criteria.children[1].children[3],NCT02645474_exc__item2_C4,NCT02645474_exc__item2,C4,condition,allergy to local anaesthetics,exists,null,,,,current,computable,,allergy to local anaesthetics,,no_action,,,no_action
B_post_rescue,NCT02645474,exclusion_criteria.children[1].children[4],NCT02645474_exc__item2_C5,NCT02645474_exc__item2,C5,condition,infection at puncture site,exists,null,,,,current,partial,Puncture site is not specified; infection location/site may be ambiguous without a defined procedure/site in structured data.,infection at puncture site,,no_action,,,no_action
B_post_rescue,NCT02745704,inclusion_criteria.children[0].children[0],NCT02745704_inc__item1_C1,NCT02745704_inc__item1,C1,condition,CHB,exists,null,,,,current,computable,,CHB patients,,no_action,,,no_action
B_post_rescue,NCT02745704,inclusion_criteria.children[0].children[1],NCT02745704_inc__item1_C2,NCT02745704_inc__item1,C2,drug,NAs,>,scalar,12,month,,prior,partial,"Duration of NA therapy is computable, but 'NAs' is ambiguous without specifying the nucleos(t)ide analogue(s).",had received NAs for more than 12 months,,no_action,,comparison_with_non_quantitative_entity,flag_only
B_post_rescue,NCT02745704,inclusion_criteria.children[1].children[0],NCT02745704_inc__item2_C1,NCT02745704_inc__item2,C1,biomarker,Hepatitis B e antigen (HBeAg),=,scalar,"""negative""",,,current,computable,,Hepatitis B e antigen (HBeAg)-negative,,no_action,,,no_action
B_post_rescue,NCT02745704,inclusion_criteria.children[1].children[1],NCT02745704_inc__item2_C2,NCT02745704_inc__item2,C2,biomarker,anti-HBeAg,=,scalar,"""positive""",,,current,computable,,anti-HBeAg positive,,no_action,,,no_action
B_post_rescue,NCT02745704,inclusion_criteria.children[2].children[0],NCT02745704_inc__item3_C1,NCT02745704_inc__item3,C1,lab,Hepatitis B surface antigen (HBsAg),=,scalar,"""positive""",,,current,computable,,Hepatitis B surface antigen (HBsAg) positive,,no_action,,,no_action
B_post_rescue,NCT02745704,inclusion_criteria.children[2].children[1],NCT02745704_inc__item3_C2,NCT02745704_inc__item3,C2,lab,HBsAg,<,scalar,1500,IU/mL,,current,partial,Lab analyte not explicitly stated in this clause; inferred from item context.,<1500 IU/mL,,no_action,,,no_action
B_post_rescue,NCT02745704,inclusion_criteria.children[3],NCT02745704_inc__item4_C1,NCT02745704_inc__item4,C1,lab,Hepatitis B virus DNA,=,scalar,"""not detectable""",,,current,partial,Assay platform specified (Roche Cobas) but no detection threshold/limit of detection provided.,Hepatitis B virus DNA not detectable(Roche Cobas).,,no_action,,,no_action
B_post_rescue,NCT02745704,exclusion_criteria.children[0].children[0],NCT02745704_exc__item1_C1,NCT02745704_exc__item1,C1,condition,liver cirrhosis,exists,null,,,,current,computable,,"Patients with liver cirrhosis, Hepatocellular Carcinoma or other malignancies.",,no_action,,,no_action
B_post_rescue,NCT02745704,exclusion_criteria.children[0].children[1],NCT02745704_exc__item1_C2,NCT02745704_exc__item1,C2,condition,Hepatocellular Carcinoma,exists,null,,,,current,computable,,"Patients with liver cirrhosis, Hepatocellular Carcinoma or other malignancies.",,no_action,,,no_action
B_post_rescue,NCT02745704,exclusion_criteria.children[0].children[2],NCT02745704_exc__item1_C3,NCT02745704_exc__item1,C3,condition,other malignancies,exists,null,,,,current,partial,The phrase 'other malignancies' is nonspecific and does not identify which cancer diagnoses are excluded.,"Patients with liver cirrhosis, Hepatocellular Carcinoma or other malignancies.",,no_action,,,no_action
B_post_rescue,NCT02745704,exclusion_criteria.children[1],NCT02745704_exc__item2_C1,NCT02745704_exc__item2,C1,condition,liver diseases due to other factors,exists,null,,,,current,partial,The phrase does not specify which factors/etiologies; cannot be operationalized without defining the excluded causes.,other factors causing liver diseases,,no_action,,,no_action
B_post_rescue,NCT02745704,exclusion_criteria.children[2].children[0],NCT02745704_exc__item3_C1,NCT02745704_exc__item3,C1,condition,Pregnant,exists,null,,,,current,computable,,Pregnant,,no_action,,,no_action
B_post_rescue,NCT02745704,exclusion_criteria.children[2].children[1],NCT02745704_exc__item3_C2,NCT02745704_exc__item3,C2,condition,lactating,exists,null,,,,current,computable,,lactating women,,no_action,,,no_action
B_post_rescue,NCT02745704,exclusion_criteria.children[3].children[0],NCT02745704_exc__item4_C1,NCT02745704_exc__item4,C1,condition,HIV infection,exists,null,,,,current,computable,,Patients with concomitant HIV infection or congenital immune deficiency diseases.,,no_action,,,no_action
B_post_rescue,NCT02745704,exclusion_criteria.children[3].children[1],NCT02745704_exc__item4_C2,NCT02745704_exc__item4,C2,condition,congenital immune deficiency diseases,exists,null,,,,current,computable,,Patients with concomitant HIV infection or congenital immune deficiency diseases.,,no_action,,,no_action
B_post_rescue,NCT02745704,exclusion_criteria.children[4].children[0],NCT02745704_exc__item5_C1,NCT02745704_exc__item5,C1,condition,diabetes,exists,null,,,,current,computable,,diabetes,,no_action,,,no_action
B_post_rescue,NCT02745704,exclusion_criteria.children[4].children[1],NCT02745704_exc__item5_C2,NCT02745704_exc__item5,C2,condition,autoimmune diseases,exists,null,,,,current,partial,Condition category is broad and unspecified; specific autoimmune diagnosis not provided.,autoimmune diseases,,no_action,,,no_action
