review_id,document_id,chia_id,item_uid,item_index,criterion_type,stratum,item_text,n_clauses,logic_chain,manual_logic_label,manual_logic_issue_type,manual_logic_notes,,,,,,,
I01044,NCT03376763,NCT03376763_exc,NCT03376763_exc__item2,2,exclusion,multi_clause,"Subjects with a current DSM-<U+2163>-TR or 5 diagnosis other than schizophrenia, including schizoaffective disorder, major depressive disorder, bipolar disorder, delirium, dementia, amnesia, Borderline, Paranoid, Histrionic, Schizotypal, Schizoid, Antisocial or other cognitive or personality disorders.",16,C1: current DSM-<U+2163>-TR diagnosis other than schizophrenia OR C2: current DSM-5 diagnosis other than schizophrenia AND C3: schizoaffective disorder OR C4: major depressive disorder OR C5: bipolar disorder OR C6: delirium OR C7: dementia OR C8: amnesia OR C9: Borderline personality disorder OR C10: Paranoid personality disorder OR C11: Histrionic personality disorder OR C12: Schizotypal personality disorder OR C13: Schizoid personality disorder OR C14: Antisocial personality disorder OR C15: other cognitive disorders OR C16: other personality disorders,,,,,,,,,,
I01045,NCT03376763,NCT03376763_exc,NCT03376763_exc__item3,3,exclusion,non_computable,Subjects with diseases of the central nervous system that may impact the assessment of the psychotic symptoms as per investigator's opinion.,2,C1: diseases of the central nervous system AND C2: diseases of the central nervous system may impact the assessment of the psychotic symptoms as per investigator's opinion,,,,,,,,,,
I01046,NCT03376763,NCT03376763_exc,NCT03376763_exc__item4,4,exclusion,temporal,Subjects who have been treated with clozapine or long-acting injectable antipsychotic drugs within 3 months prior to the screening.,2,C1: have been treated with clozapine within 3 months prior to the screening OR C2: have been treated with long-acting injectable antipsychotic drugs within 3 months prior to the screening,,,,,,,,,,
I01047,NCT03376763,NCT03376763_exc,NCT03376763_exc__item5,5,exclusion,temporal,"Subjects who have been treated over maximum maintenance dose (as specified in each label) of oral antipsychotics at screening. (e.g. Aripiprazole>30mg/day, Olanzapine>20mg/day, Risperidone > 6mg/day, Quetiapine > 750mg/day)",1,C1: treated over maximum maintenance dose (as specified in each label) of oral antipsychotics at screening,,,,,,,,,,
I01048,NCT03376763,NCT03376763_exc,NCT03376763_exc__item6,6,exclusion,multi_clause,Subjects with a significant risk of violent behaviour or a significant risk of committing suicide based on history or investigator's judgment.,2,C1: significant risk of violent behaviour based on history or investigator's judgment OR C2: significant risk of committing suicide based on history or investigator's judgment,,,,,,,,,,
I01049,NCT03376763,NCT03376763_exc,NCT03376763_exc__item7,7,exclusion,non_computable,"Subjects had a history of seizures, neuroleptic malignant syndrome, clinically significant tardive dyskinesia, or other medical condition that would expose them to undue risk or interfere with study assessments.",5,C1: history of seizures OR C2: history of neuroleptic malignant syndrome OR C3: history of clinically significant tardive dyskinesia OR C4: history of other medical condition that would expose them to undue risk OR C5: history of other medical condition that would interfere with study assessments,,,,,,,,,,
I01050,NCT03376763,NCT03376763_exc,NCT03376763_exc__item8,8,exclusion,temporal,"Significant history of drug abuse disorder (including alcohol, as defined in DSM-5 substance use disorder or in the opinion of the investigator) within the last 6 months prior to screening.",1,C1: significant history of drug abuse disorder within the last 6 months prior to screening,,,,,,,,,,
I01051,NCT03376763,NCT03376763_exc,NCT03376763_exc__item9,9,exclusion,temporal,Subjects participating another interventional clinical trial within 30 days prior to screening.,1,C1: participating in another interventional clinical trial within 30 days prior to screening,,,,,,,,,,
I01052,NCT03376763,NCT03376763_exc,NCT03376763_exc__item10,10,exclusion,temporal,"Women who are pregnant, nursing, or who plan to become pregnant while in the trial.",3,C1: pregnant OR C2: nursing OR C3: plan to become pregnant while in the trial,,,,,,,,,,
I01053,NCT03376763,NCT03376763_exc,NCT03376763_exc__item11,11,exclusion,non_computable,Subjects having any other clinically significant finding of the physical examination or laboratory value that make investigator consider that it would be inappropriate to participate in this study.,2,C1: any other clinically significant finding of the physical examination that make investigator consider that it would be inappropriate to participate in this study OR C2: any other clinically significant laboratory value that make investigator consider that it would be inappropriate to participate in this study,,,,,,,,,,
I01054,NCT03388840,NCT03388840_inc,NCT03388840_inc__item1,1,inclusion,multi_clause,male patients with androgenetic alopecia between 18 years and 60 years,3,C1: male patients AND C2: with androgenetic alopecia AND C3: between 18 years and 60 years,,,,,,,,,,
I01055,NCT03388840,NCT03388840_exc,NCT03388840_exc__item1,1,exclusion,simple,Patients with Non-androgenetic causes of hair loss.,1,C1: Non-androgenetic causes of hair loss,,,,,,,,,,
I01056,NCT03388840,NCT03388840_exc,NCT03388840_exc__item2,2,exclusion,multi_clause,Female patients with androgenetic alopecia.,2,C1: female patients AND C2: androgenetic alopecia,,,,,,,,,,
I01057,NCT03388840,NCT03388840_exc,NCT03388840_exc__item3,3,exclusion,temporal,Patients who received anti-hair loss treatment within the past six months.,1,C1: received anti-hair loss treatment within the past six months,,,,,,,,,,
I01058,NCT03388840,NCT03388840_exc,NCT03388840_exc__item4,4,exclusion,multi_clause,Patients with history of bleeding disorders or on anticoagulant therapy.,2,C1: history of bleeding disorders OR C2: on anticoagulant therapy,,,,,,,,,,
I01059,NCT03388840,NCT03388840_exc,NCT03388840_exc__item5,5,exclusion,multi_clause,"Patients with history of chronic liver disease, cancer or connective tissue disorders.",3,C1: history of chronic liver disease OR C2: history of cancer OR C3: history of connective tissue disorders,,,,,,,,,,
I01060,NCT03388840,NCT03388840_exc,NCT03388840_exc__item6,6,exclusion,simple,Patients with current scalp infection.,1,C1: current scalp infection,,,,,,,,,,
I01061,NCT03400735,NCT03400735_inc,NCT03400735_inc__item1,1,inclusion,simple,The diagnosis of chronic bronchitis,1,C1: diagnosis of chronic bronchitis,,,,,,,,,,
I01062,NCT03400735,NCT03400735_inc,NCT03400735_inc__item2,2,inclusion,simple,The diagnosis of community-acquired pneumoniae,1,C1: diagnosis of community-acquired pneumoniae,,,,,,,,,,
I01063,NCT03400735,NCT03400735_inc,NCT03400735_inc__item3,3,inclusion,simple,FEV1 value = 30-80%,1,C1: FEV1 value = 30-80%,,,,,,,,,,
I01064,NCT03400735,NCT03400735_inc,NCT03400735_inc__item4,4,inclusion,simple,The diagnosis of mild-severe acute exacerbation of chronic bronchitis (AECB),1,C1: diagnosis of mild-severe acute exacerbation of chronic bronchitis (AECB),,,,,,,,,,
I01065,NCT03400735,NCT03400735_inc,NCT03400735_inc__item5,5,inclusion,simple,Oxygen saturation < 90%,1,C1: Oxygen saturation < 90%,,,,,,,,,,
I01066,NCT03400735,NCT03400735_exc,NCT03400735_exc__item1,1,exclusion,multi_clause,Pregnancy or breastfeeding,2,C1: pregnancy OR C2: breastfeeding,,,,,,,,,,
I01067,NCT03400735,NCT03400735_exc,NCT03400735_exc__item2,2,exclusion,multi_clause,Allergy against to penicillin or cephalosporins,2,C1: allergy against penicillin OR C2: allergy against cephalosporins,,,,,,,,,,
I01068,NCT03400735,NCT03400735_exc,NCT03400735_exc__item3,3,exclusion,simple,Renal impairment,1,C1: renal impairment,,,,,,,,,,
I01069,NCT03400735,NCT03400735_exc,NCT03400735_exc__item4,4,exclusion,simple,Active hepatic disease,1,C1: active hepatic disease,,,,,,,,,,
I01070,NCT03400735,NCT03400735_exc,NCT03400735_exc__item5,5,exclusion,exception,Antibiotic use except study drugs,2,C1: antibiotic use AND NOT(C2: use of study drugs),,,,,,,,,,
I01071,NCT03400735,NCT03400735_exc,NCT03400735_exc__item6,6,exclusion,temporal,Immunosuppressive therapy before 6 months of study initiation,1,C1: immunosuppressive therapy before 6 months of study initiation,,,,,,,,,,
I01072,NCT03400735,NCT03400735_exc,NCT03400735_exc__item7,7,exclusion,simple,Use of probenecid like drugs,1,C1: use of probenecid like drugs,,,,,,,,,,
I01073,NCT03404804,NCT03404804_inc,NCT03404804_inc__item1,1,inclusion,temporal,Children aged 3-16 with a parent/guardian (hereafter termed parent) reported history of allergy to a penicillin antibiotic in which the reported allergic reaction occurred at least six months prior to the current PED visit.,3,C1: children aged 3-16 AND C2: parent/guardian reported history of allergy to a penicillin antibiotic AND C3: the reported allergic reaction occurred at least six months prior to the current PED visit,,,,,,,,,,
I01074,NCT03404804,NCT03404804_inc,NCT03404804_inc__item2,2,inclusion,temporal,Only children well enough to be discharged to home at the conclusion of the PED visit are eligible.,1,C1: children are well enough to be discharged to home at the conclusion of the PED visit,,,,,,,,,,
I01075,NCT03404804,NCT03404804_exc,NCT03404804_exc__item1,1,exclusion,exception,Children will be excluded if they have a history of developmental delay or inability to communicate the effects of an allergic reaction (non-verbal).,2,C1: history of developmental delay OR C2: inability to communicate the effects of an allergic reaction (non-verbal),,,,,,,,,,
I01076,NCT03404804,NCT03404804_exc,NCT03404804_exc__item2,2,exclusion,simple,Any contraindication to allergy testing will also result in exclusion,1,C1: any contraindication to allergy testing,,,,,,,,,,
I01077,NCT03404804,NCT03404804_exc,NCT03404804_exc__item3,3,exclusion,simple,"(i.e. history of a severe allergic reaction to skin tests,,",1,C1: history of a severe allergic reaction to skin tests,,,,,,,,,,
I01078,NCT03404804,NCT03404804_exc,NCT03404804_exc__item4,4,exclusion,temporal,"anaphylaxis in the past six weeks,",1,C1: anaphylaxis in the past six weeks,,,,,,,,,,
I01079,NCT03404804,NCT03404804_exc,NCT03404804_exc__item5,5,exclusion,simple,"pregnancy,",1,C1: pregnancy,,,,,,,,,,
I01080,NCT03404804,NCT03404804_exc,NCT03404804_exc__item6,6,exclusion,temporal,"child took any antihistamine in the past three days [including diphenhydramine (Benadryl®), cetirizine (Zyrtec®), loratadine (Claritin®), fexofenadine (Allegra®), levocetirizine (Xyzal®), and desloratadine (Clarinex®)] or",1,C1: child took any antihistamine in the past three days,,,,,,,,,,
I01081,NCT03404804,NCT03404804_exc,NCT03404804_exc__item7,7,exclusion,multi_clause,"child has a history of a condition that requires a beta blocker medicine for cardiac conditions, high blood pressure, migraine headaches, or eye drops for glaucoma (e.g. propranolol, metoprolol, atenolol and Timoptic®, or Betoptic® eye drops).",4,C1: child has a history of a condition that requires a beta blocker medicine for cardiac conditions OR C2: child has a history of a condition that requires a beta blocker medicine for high blood pressure OR C3: child has a history of a condition that requires a beta blocker medicine for migraine headaches OR C4: child has a history of a condition that requires eye drops for glaucoma,,,,,,,,,,
I01082,NCT03404804,NCT03404804_exc,NCT03404804_exc__item8,8,exclusion,multi_clause,"Children who present to the PED with a rash, vomiting or current asthma symptoms including coughing, wheezing or breathing problems will also be excluded to ensure these do not mask reactions to an oral challenge.",5,C1: children who present to the PED with a rash OR C2: children who present to the PED with vomiting OR C3: children who present to the PED with current asthma symptoms including coughing OR C4: children who present to the PED with current asthma symptoms including wheezing OR C5: children who present to the PED with current asthma symptoms including breathing problems,,,,,,,,,,
I01083,NCT03404804,NCT03404804_exc,NCT03404804_exc__item9,9,exclusion,non_computable,Patients being admitted to the hospital or those who are deemed too acutely ill for participation (triage level 1 or 2 or as determined by the ED patient care team) will be excluded from the study.,5,C1: being admitted to the hospital OR C2: deemed too acutely ill for participation AND C3: triage level 1 OR C4: triage level 2 OR C5: deemed too acutely ill for participation as determined by the ED patient care team,,,,,,,,,,
I01084,NCT03404804,NCT03404804_exc,NCT03404804_exc__item10,10,exclusion,temporal,"During this pilot study, we will exclude non-English speaking families. However, in subsequent studies we will include the non-English speaking population.",1,C1: non-English speaking families,,,,,,,,,,
I01085,NCT03404804,NCT03404804_exc,NCT03404804_exc__item11,11,exclusion,non_computable,"Children who are wards of the state, in foster care or police custody or detention will be excluded.",4,C1: children who are wards of the state OR C2: children in foster care OR C3: children in police custody OR C4: children in detention,,,,,,,,,,
I01086,NCT03404804,NCT03404804_exc,NCT03404804_exc__item12,12,exclusion,simple,"Children with any basal condition (trauma, infection, minor accidents, etc..) will be able to participate in the study provided they and their family are willing and do not meet the above-mentioned exclusion criteria.",1,"C1: children with any basal condition (trauma, infection, minor accidents, etc..)",,,,,,,,,,
I01087,NCT03416413,NCT03416413_inc,NCT03416413_inc__item1,1,inclusion,simple,Adults over 18 years of age,1,C1: adults over 18 years of age,,,,,,,,,,
I01088,NCT03416413,NCT03416413_inc,NCT03416413_inc__item2,2,inclusion,multi_clause,Symptomatic GSV or SSV vein reflux > 0.5 seconds on colour Duplex,2,C1: symptomatic GSV vein reflux > 0.5 seconds on colour Duplex OR C2: symptomatic SSV vein reflux > 0.5 seconds on colour Duplex,,,,,,,,,,
I01089,NCT03416413,NCT03416413_inc,NCT03416413_inc__item3,3,inclusion,simple,Varicose vein tributary requiring treatment,1,C1: varicose vein tributary requiring treatment,,,,,,,,,,
I01090,NCT03416413,NCT03416413_exc,NCT03416413_exc__item1,1,exclusion,simple,Current DVT,1,C1: current DVT,,,,,,,,,,
I01091,NCT03416413,NCT03416413_exc,NCT03416413_exc__item2,2,exclusion,simple,Recurrent varicose veins,1,C1: recurrent varicose veins,,,,,,,,,,
I01092,NCT03416413,NCT03416413_exc,NCT03416413_exc__item3,3,exclusion,simple,Arterial disease (ABPI<0.8),1,C1: arterial disease (ABPI<0.8),,,,,,,,,,
I01093,NCT03416413,NCT03416413_exc,NCT03416413_exc__item4,4,exclusion,simple,Vein diameter < 3mm,1,C1: Vein diameter < 3mm,,,,,,,,,,
I01094,NCT03416413,NCT03416413_exc,NCT03416413_exc__item5,5,exclusion,non_computable,Preference for one of the treatment options,1,C1: preference for one of the treatment options,,,,,,,,,,
I01095,NCT03416413,NCT03416413_exc,NCT03416413_exc__item6,6,exclusion,non_computable,Patient who are unwilling to participate,1,C1: patient is unwilling to participate,,,,,,,,,,
I01096,NCT03416413,NCT03416413_exc,NCT03416413_exc__item7,7,exclusion,non_computable,Inability or unwillingness to complete questionnaires,2,C1: inability to complete questionnaires OR C2: unwillingness to complete questionnaires,,,,,,,,,,
I01097,NCT03416413,NCT03416413_exc,NCT03416413_exc__item8,8,exclusion,non_computable,Inability to attend follow-up appointments,1,C1: inability to attend follow-up appointments,,,,,,,,,,
I01098,NCT03416413,NCT03416413_exc,NCT03416413_exc__item9,9,exclusion,non_computable,Patient currently included in a study of varicose vein treatment,1,C1: patient currently included in a study of varicose vein treatment,,,,,,,,,,
I01099,NCT03420638,NCT03420638_inc,NCT03420638_inc__item1,1,inclusion,multi_clause,Scheduled to undergo bilateral palatine tonsillectomy as the only procedure,2,C1: scheduled to undergo bilateral palatine tonsillectomy AND C2: bilateral palatine tonsillectomy is the only procedure,,,,,,,,,,
I01100,NCT03420638,NCT03420638_exc,NCT03420638_exc__item1,1,exclusion,simple,Presence of severe systemic disease,1,C1: presence of severe systemic disease,,,,,,,,,,
I01101,NCT03420638,NCT03420638_exc,NCT03420638_exc__item2,2,exclusion,simple,Presence of coagulation disorders,1,C1: presence of coagulation disorders,,,,,,,,,,
I01102,NCT03420638,NCT03420638_exc,NCT03420638_exc__item3,3,exclusion,multi_clause,Current or previous history of analgesic dependence,2,C1: current history of analgesic dependence OR C2: previous history of analgesic dependence,,,,,,,,,,
I01103,NCT03420638,NCT03420638_exc,NCT03420638_exc__item4,4,exclusion,simple,Allergy to any of the drugs used in the study,1,C1: allergy to any of the drugs used in the study,,,,,,,,,,
