dataset,branch,source_ast_file,document_id,criterion_type,item_uid,clause_id,criterion_id,tree_path,entity_type,entity_text,operator,value_type,value_json,unit,computability,non_computable_reason,evidence_text,clause_text,item_text,n_bert_anchors,n_bert_supports,best_anchor_text,best_anchor_label,best_anchor_score,best_anchor_start,best_anchor_end,best_anchor_mapped_entity_type,has_bert_anchor,entity_type_matches_best_anchor,entity_text_exact_in_evidence,entity_text_ci_in_evidence,entity_text_exact_in_item,entity_text_ci_in_item,entity_text_overlaps_best_anchor,best_anchor_token_overlap,any_anchor_token_overlap,entity_text_token_overlaps_best_anchor,entity_text_token_overlaps_any_anchor,entity_text_equals_best_anchor_text,entity_text_contains_best_anchor_text,best_anchor_text_contains_entity_text,support_labels_json,n_qualifier_supports,n_value_supports,n_temporal_supports,n_negation_supports,operator_category,operator_requires_value,scalar_value_present,range_has_min,range_has_max,range_has_any_bound,list_value_present,operator_value_structurally_supported,unit_present,value_text_found_in_evidence,unit_text_found_in_evidence,temporal_marker_in_evidence,temporal_context_present,temporal_relation,temporal_value_present,temporal_unit_present,temporal_anchor_event,temporal_marker_missing_context,history_marker_in_evidence,history_context_present,history_context,history_marker_missing_context,condition_marker_in_evidence,exception_marker_in_evidence,condition_context_present,exception_context_present,condition_marker_missing_context,exception_marker_missing_context,condition_or_exception_missing_context,computable_with_unhandled_condition_or_exception,provenance_present,source_modifier_text,source_condition_text,source_exception_context,history_context_hint,critical_qualifier_in_evidence,generic_entity_text,layer1_issue_count,layer1_issue_codes,layer1_issue_sources,layer1_policy_action_hint,layer1_policy_bucket,layer1_policy_severity,layer1_policy_score,layer1_policy_hard_issue_count,layer1_policy_execution_issue_count,has_layer1_inventory_issue,has_layer1_policy_issue,has_layer1d_issue,quantitative_cue_in_evidence,exists_with_quantitative_cue,value_missing_with_quantitative_cue,quantitative_cue_unhandled
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00461136,inclusion,NCT00461136_inc__item5,C4,NCT00461136_inc__item5_C4,inclusion_criteria/AND[4]/OR[1]/AND[0],lab,blood pressure,exists,null,null,,computable,,Newly diagnosed hypertensive patients must have a blood pressure ≥ 135/85 mm Hg but lower than 170/105 mm Hg at baseline (Day -1),newly diagnosed hypertensive patients must have a blood pressure ≥ 135/85 mm Hg at baseline (Day -1),To be eligible patients must fulfill the following criteria: Patients on ongoing hypertensive therapy must have a blood pressure ≥ 135/85 mm Hg but lower than 170/105 mm Hg at baseline (Day -1) AND patients must be on stable antihypertensive medications for at least 8 weeks prior to baseline (Day -1).; Newly diagnosed hypertensive patients must have a blood pressure ≥ 135/85 mm Hg but lower than 170/105 mm Hg at baseline (Day -1).,2,3,blood pressure,Measurement,0.995653,354,368,lab,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Temporal"": 2, ""Value"": 1}",0,1,2,0,existence,0,0,0,0,0,0,1,0,0,0,1,0,,0,0,,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,3,layer1b:duplicate_identical_leaf|layer1c:temporal_marker_without_temporal_context|policy:mandatory_rescue_or_review_candidate,layer1_policy_branch_a,mandatory_rescue_or_review_candidate,hard_or_semantic_layer1_issue,high,1.0,1,0,0,1,0,1,1,0,1
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00461136,inclusion,NCT00461136_inc__item5,C5,NCT00461136_inc__item5_C5,inclusion_criteria/AND[4]/OR[1]/AND[1],lab,blood pressure,exists,null,null,,computable,,Newly diagnosed hypertensive patients must have a blood pressure ≥ 135/85 mm Hg but lower than 170/105 mm Hg at baseline (Day -1),newly diagnosed hypertensive patients must have a blood pressure lower than 170/105 mm Hg at baseline (Day -1),To be eligible patients must fulfill the following criteria: Patients on ongoing hypertensive therapy must have a blood pressure ≥ 135/85 mm Hg but lower than 170/105 mm Hg at baseline (Day -1) AND patients must be on stable antihypertensive medications for at least 8 weeks prior to baseline (Day -1).; Newly diagnosed hypertensive patients must have a blood pressure ≥ 135/85 mm Hg but lower than 170/105 mm Hg at baseline (Day -1).,2,3,blood pressure,Measurement,0.995653,354,368,lab,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Temporal"": 2, ""Value"": 1}",0,1,2,0,existence,0,0,0,0,0,0,1,0,0,0,1,0,,0,0,,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,3,layer1b:duplicate_identical_leaf|layer1c:temporal_marker_without_temporal_context|policy:mandatory_rescue_or_review_candidate,layer1_policy_branch_a,mandatory_rescue_or_review_candidate,hard_or_semantic_layer1_issue,high,1.0,1,0,0,1,0,1,1,0,1
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00461136,inclusion,NCT00461136_inc__item6,C1,NCT00461136_inc__item6_C1,inclusion_criteria/AND[5]/AND[0],drug,hypoglycemic medications,exists,null,null,,computable,,Patients must be on stable hypoglycemic medications,patients must be on stable hypoglycemic medications,Patients must be on stable hypoglycemic medications for at least 8 weeks prior to Visit 2 ( Day -1).,1,1,hypoglycemic medications,Drug,0.89347,27,51,drug,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Qualifier"": 1}",1,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,stable,,,,0,0,3,critical_qualifier_missing_from_entity|layer1c:critical_qualifier_missing_from_entity|policy:mandatory_rescue_or_review_candidate,layer1_inventory|layer1_policy_branch_a,mandatory_rescue_or_review_candidate,hard_or_semantic_layer1_issue,high,1.0,1,0,1,1,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00461136,inclusion,NCT00461136_inc__item6,C2,NCT00461136_inc__item6_C2,inclusion_criteria/AND[5]/AND[1],other,patients must be on stable hypoglycemic medications for at least 8 weeks prior to Visit 2 ( Day -1),>=,scalar,8,weeks,computable,,for at least 8 weeks prior to Visit 2 ( Day -1),patients must be on stable hypoglycemic medications for at least 8 weeks prior to Visit 2 ( Day -1),Patients must be on stable hypoglycemic medications for at least 8 weeks prior to Visit 2 ( Day -1).,0,1,,,,,,,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,"{""Temporal"": 1}",0,0,1,0,comparison,1,1,0,0,0,0,1,1,1,1,1,1,before,0,0,baseline,0,1,0,,1,0,0,0,0,0,0,0,0,0,,,,,0,0,2,layer1c:comparison_with_non_quantitative_entity|policy:mandatory_rescue_or_review_candidate,layer1_policy_branch_a,mandatory_rescue_or_review_candidate,hard_or_semantic_layer1_issue,high,1.0,1,0,0,1,0,1,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00461136,inclusion,NCT00461136_inc__item7,C1,NCT00461136_inc__item7_C1,inclusion_criteria/AND[6]/AND[0],other,patients must be willing to discontinue all Angiotensin-converting enzyme inhibitor (ACEI) medications for the duration of the study,exists,null,null,,non_computable,Subjective or operational criterion.,"Patients must be willing and medically able to discontinue all Angiotensin-converting enzyme inhibitor (ACEI), Angiotensin receptor blocker (ARB), aldosterone receptor antagonist and potassium sparing diuretic medications for the duration of the study.",patients must be willing to discontinue all Angiotensin-converting enzyme inhibitor (ACEI) medications for the duration of the study,"Patients must be willing and medically able to discontinue all Angiotensin-converting enzyme inhibitor (ACEI), Angiotensin receptor blocker (ARB), aldosterone receptor antagonist and potassium sparing diuretic medications for the duration of the study.",5,2,Angiotensin-converting enzyme inhibitor (ACEI),Drug,0.949132,63,109,drug,1,0,0,0,0,0,1,0.23529411764705882,0.23529411764705882,1,1,0,1,0,"{""Qualifier"": 1, ""Temporal"": 1}",1,0,1,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,sparing,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00461136,inclusion,NCT00461136_inc__item7,C2,NCT00461136_inc__item7_C2,inclusion_criteria/AND[6]/AND[1],other,patients must be medically able to discontinue all Angiotensin-converting enzyme inhibitor (ACEI) medications for the duration of the study,exists,null,null,,non_computable,Subjective or operational criterion.,"Patients must be willing and medically able to discontinue all Angiotensin-converting enzyme inhibitor (ACEI), Angiotensin receptor blocker (ARB), aldosterone receptor antagonist and potassium sparing diuretic medications for the duration of the study.",patients must be medically able to discontinue all Angiotensin-converting enzyme inhibitor (ACEI) medications for the duration of the study,"Patients must be willing and medically able to discontinue all Angiotensin-converting enzyme inhibitor (ACEI), Angiotensin receptor blocker (ARB), aldosterone receptor antagonist and potassium sparing diuretic medications for the duration of the study.",5,2,Angiotensin-converting enzyme inhibitor (ACEI),Drug,0.949132,63,109,drug,1,0,0,0,0,0,1,0.2222222222222222,0.2222222222222222,1,1,0,1,0,"{""Qualifier"": 1, ""Temporal"": 1}",1,0,1,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,sparing,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00461136,inclusion,NCT00461136_inc__item7,C3,NCT00461136_inc__item7_C3,inclusion_criteria/AND[6]/AND[2],other,patients must be willing to discontinue all Angiotensin receptor blocker (ARB) medications for the duration of the study,exists,null,null,,non_computable,Subjective or operational criterion.,"Patients must be willing and medically able to discontinue all Angiotensin-converting enzyme inhibitor (ACEI), Angiotensin receptor blocker (ARB), aldosterone receptor antagonist and potassium sparing diuretic medications for the duration of the study.",patients must be willing to discontinue all Angiotensin receptor blocker (ARB) medications for the duration of the study,"Patients must be willing and medically able to discontinue all Angiotensin-converting enzyme inhibitor (ACEI), Angiotensin receptor blocker (ARB), aldosterone receptor antagonist and potassium sparing diuretic medications for the duration of the study.",5,2,Angiotensin receptor blocker (ARB),Drug,0.721945,111,145,drug,1,0,0,0,0,0,1,0.23529411764705882,0.23529411764705882,1,1,0,1,0,"{""Qualifier"": 1, ""Temporal"": 1}",1,0,1,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,sparing,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00461136,inclusion,NCT00461136_inc__item7,C4,NCT00461136_inc__item7_C4,inclusion_criteria/AND[6]/AND[3],other,patients must be medically able to discontinue all Angiotensin receptor blocker (ARB) medications for the duration of the study,exists,null,null,,non_computable,Subjective or operational criterion.,"Patients must be willing and medically able to discontinue all Angiotensin-converting enzyme inhibitor (ACEI), Angiotensin receptor blocker (ARB), aldosterone receptor antagonist and potassium sparing diuretic medications for the duration of the study.",patients must be medically able to discontinue all Angiotensin receptor blocker (ARB) medications for the duration of the study,"Patients must be willing and medically able to discontinue all Angiotensin-converting enzyme inhibitor (ACEI), Angiotensin receptor blocker (ARB), aldosterone receptor antagonist and potassium sparing diuretic medications for the duration of the study.",5,2,Angiotensin receptor blocker (ARB),Drug,0.721945,111,145,drug,1,0,0,0,0,0,1,0.2222222222222222,0.2222222222222222,1,1,0,1,0,"{""Qualifier"": 1, ""Temporal"": 1}",1,0,1,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,sparing,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00461136,inclusion,NCT00461136_inc__item7,C5,NCT00461136_inc__item7_C5,inclusion_criteria/AND[6]/AND[4],other,patients must be willing to discontinue all aldosterone receptor antagonist medications for the duration of the study,exists,null,null,,non_computable,Subjective or operational criterion.,"Patients must be willing and medically able to discontinue all Angiotensin-converting enzyme inhibitor (ACEI), Angiotensin receptor blocker (ARB), aldosterone receptor antagonist and potassium sparing diuretic medications for the duration of the study.",patients must be willing to discontinue all aldosterone receptor antagonist medications for the duration of the study,"Patients must be willing and medically able to discontinue all Angiotensin-converting enzyme inhibitor (ACEI), Angiotensin receptor blocker (ARB), aldosterone receptor antagonist and potassium sparing diuretic medications for the duration of the study.",5,2,aldosterone receptor antagonist,Drug,0.890534,147,178,drug,1,0,0,0,0,0,1,0.1875,0.1875,1,1,0,1,0,"{""Qualifier"": 1, ""Temporal"": 1}",1,0,1,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,sparing,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00461136,inclusion,NCT00461136_inc__item7,C6,NCT00461136_inc__item7_C6,inclusion_criteria/AND[6]/AND[5],other,patients must be medically able to discontinue all aldosterone receptor antagonist medications for the duration of the study,exists,null,null,,non_computable,Subjective or operational criterion.,"Patients must be willing and medically able to discontinue all Angiotensin-converting enzyme inhibitor (ACEI), Angiotensin receptor blocker (ARB), aldosterone receptor antagonist and potassium sparing diuretic medications for the duration of the study.",patients must be medically able to discontinue all aldosterone receptor antagonist medications for the duration of the study,"Patients must be willing and medically able to discontinue all Angiotensin-converting enzyme inhibitor (ACEI), Angiotensin receptor blocker (ARB), aldosterone receptor antagonist and potassium sparing diuretic medications for the duration of the study.",5,2,aldosterone receptor antagonist,Drug,0.890534,147,178,drug,1,0,0,0,0,0,1,0.17647058823529413,0.17647058823529413,1,1,0,1,0,"{""Qualifier"": 1, ""Temporal"": 1}",1,0,1,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,sparing,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00461136,inclusion,NCT00461136_inc__item7,C7,NCT00461136_inc__item7_C7,inclusion_criteria/AND[6]/AND[6],other,patients must be willing to discontinue all potassium sparing diuretic medications for the duration of the study,exists,null,null,,non_computable,Subjective or operational criterion.,"Patients must be willing and medically able to discontinue all Angiotensin-converting enzyme inhibitor (ACEI), Angiotensin receptor blocker (ARB), aldosterone receptor antagonist and potassium sparing diuretic medications for the duration of the study.",patients must be willing to discontinue all potassium sparing diuretic medications for the duration of the study,"Patients must be willing and medically able to discontinue all Angiotensin-converting enzyme inhibitor (ACEI), Angiotensin receptor blocker (ARB), aldosterone receptor antagonist and potassium sparing diuretic medications for the duration of the study.",5,2,diuretic medications,Drug,0.810063,201,221,drug,1,0,0,0,0,0,1,0.125,0.125,1,1,0,1,0,"{""Qualifier"": 1, ""Temporal"": 1}",1,0,1,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,sparing,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00461136,inclusion,NCT00461136_inc__item7,C8,NCT00461136_inc__item7_C8,inclusion_criteria/AND[6]/AND[7],other,patients must be medically able to discontinue all potassium sparing diuretic medications for the duration of the study,exists,null,null,,non_computable,Subjective or operational criterion.,"Patients must be willing and medically able to discontinue all Angiotensin-converting enzyme inhibitor (ACEI), Angiotensin receptor blocker (ARB), aldosterone receptor antagonist and potassium sparing diuretic medications for the duration of the study.",patients must be medically able to discontinue all potassium sparing diuretic medications for the duration of the study,"Patients must be willing and medically able to discontinue all Angiotensin-converting enzyme inhibitor (ACEI), Angiotensin receptor blocker (ARB), aldosterone receptor antagonist and potassium sparing diuretic medications for the duration of the study.",5,2,diuretic medications,Drug,0.810063,201,221,drug,1,0,0,0,0,0,1,0.11764705882352941,0.11764705882352941,1,1,0,1,0,"{""Qualifier"": 1, ""Temporal"": 1}",1,0,1,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,sparing,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00461136,inclusion,NCT00461136_inc__item8,C1,NCT00461136_inc__item8_C1,inclusion_criteria/AND[7],lab,Oral body temperature,exists,null,null,,computable,,Oral body temperature within the range 35.0-37.5 °C,oral body temperature within the range 35.0-37.5 °C,Oral body temperature within the range 35.0-37.5 °C,1,1,Oral body temperature,Measurement,0.9715,0,21,lab,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Value"": 1}",0,1,0,0,existence,0,0,0,0,0,0,1,0,0,0,1,0,,0,0,,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,3,layer1c:temporal_marker_without_temporal_context|policy:mandatory_rescue_or_review_candidate|temporal_marker_without_temporal_context,layer1_inventory|layer1_policy_branch_a,mandatory_rescue_or_review_candidate,hard_or_semantic_layer1_issue,high,1.0,1,0,1,1,0,1,1,0,1
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00461136,inclusion,NCT00461136_inc__item9,C1,NCT00461136_inc__item9_C1,inclusion_criteria/AND[8],other,able to provide written informed consent prior to study participation,exists,null,null,,non_computable,Subjective or operational criterion.,Able to provide written informed consent prior to study participation.,able to provide written informed consent prior to study participation,Able to provide written informed consent prior to study participation. .,0,1,,,,,,,0,0,0,1,0,1,0,0.0,0.0,0,0,0,0,0,"{""Observation"": 1}",0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,1,1,before,0,0,baseline,0,1,0,,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00461136,inclusion,NCT00461136_inc__item10,C1,NCT00461136_inc__item10_C1,inclusion_criteria/AND[9]/AND[0],other,able to communicate well with the investigator,exists,null,null,,non_computable,Subjective or operational criterion.,Able to communicate well with the investigator,able to communicate well with the investigator,Able to communicate well with the investigator and comply with the requirements of the study.,0,0,,,,,,,0,0,0,1,0,1,0,0.0,0.0,0,0,0,0,0,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00461136,inclusion,NCT00461136_inc__item10,C2,NCT00461136_inc__item10_C2,inclusion_criteria/AND[9]/AND[1],other,able to comply with the requirements of the study,exists,null,null,,non_computable,Subjective or operational criterion.,comply with the requirements of the study,able to comply with the requirements of the study,Able to communicate well with the investigator and comply with the requirements of the study.,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00461136,exclusion,NCT00461136_exc__item1,C1,NCT00461136_exc__item1_C1,exclusion_criteria/OR[0]/OR[0]/AND[0],lab,WHO classification,exists,null,null,,computable,,Severe Hypertension Grade 3 WHO classification,Severe Hypertension Grade 3 WHO classification,Severe Hypertension Grade 3 WHO classification (Mean Sitting Diastolic Blood Pressure (MSDBP) 110 mmHg and/or Mean Sitting Systolic Blood Pressure MSSBP 180 mmHg),2,2,WHO classification,Measurement,0.947846,28,46,lab,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Qualifier"": 1, ""Value"": 1}",1,1,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,Severe,,,,1,0,3,layer1c:critical_qualifier_missing_from_entity|layer1c:existence_operator_on_quantitative_phrase|policy:mandatory_rescue_or_review_candidate,layer1_policy_branch_a,mandatory_rescue_or_review_candidate,hard_or_semantic_layer1_issue,high,1.0,2,0,0,1,0,1,1,0,1
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00461136,exclusion,NCT00461136_exc__item1,C2,NCT00461136_exc__item1_C2,exclusion_criteria/OR[0]/OR[0]/AND[1],lab,Mean Sitting Diastolic Blood Pressure (MSDBP),exists,null,null,,computable,,Mean Sitting Diastolic Blood Pressure (MSDBP) 110 mmHg,Mean Sitting Diastolic Blood Pressure (MSDBP) 110 mmHg,Severe Hypertension Grade 3 WHO classification (Mean Sitting Diastolic Blood Pressure (MSDBP) 110 mmHg and/or Mean Sitting Systolic Blood Pressure MSSBP 180 mmHg),1,1,Mean Sitting Diastolic Blood Pressure (MSDBP),Measurement,0.493659,48,93,lab,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Value"": 1}",0,1,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,1,1,0,1
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00461136,exclusion,NCT00461136_exc__item1,C3,NCT00461136_exc__item1_C3,exclusion_criteria/OR[0]/OR[1],lab,Mean Sitting Systolic Blood Pressure,exists,null,null,,computable,,Mean Sitting Systolic Blood Pressure MSSBP 180 mmHg,Mean Sitting Systolic Blood Pressure MSSBP 180 mmHg,Severe Hypertension Grade 3 WHO classification (Mean Sitting Diastolic Blood Pressure (MSDBP) 110 mmHg and/or Mean Sitting Systolic Blood Pressure MSSBP 180 mmHg),2,1,Mean Sitting Systolic Blood Pressure,Measurement,0.9378,110,146,lab,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Value"": 1}",0,1,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,1,1,0,1
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00461136,exclusion,NCT00461136_exc__item2,C1,NCT00461136_exc__item2_C1,exclusion_criteria/OR[1]/OR[0],drug,Acetylsalicyclic acid (,>,scalar,1,g,computable,,Acetylsalicyclic acid (ASA) treatment >1g/day,Acetylsalicyclic acid (ASA) treatment >1g/day,Acetylsalicyclic acid (ASA) treatment >1g/day or regular use of Non steroidal anti-inflammatory drug (NSAIDs),2,1,Acetylsalicyclic acid (,Drug,0.812769,0,23,drug,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Value"": 1}",0,1,0,0,comparison,1,1,0,0,0,0,1,1,1,1,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,5,comparison_entity_mismatch_from_source|comparison_with_non_quantitative_entity|layer1c:comparison_entity_mismatch_from_source|layer1c:comparison_with_non_quantitative_entity|policy:mandatory_rescue_or_review_candidate,layer1_inventory|layer1_policy_branch_a,mandatory_rescue_or_review_candidate,hard_or_semantic_layer1_issue,high,1.0,2,0,1,1,0,1,0,0,0
