branch,document_id,criterion_id,item_uid,clause_id,path,entity_type,entity_text,operator,value_type,value,unit,computability,evidence_text,layer1a_issues,layer1b_flags,layer1c_warnings,layer1d_issues,all_layer1_codes,layer1_policy_bucket,layer1_policy_severity,layer1_policy_action_hint,layer1_policy_reasons,layer1_policy_score,layer1_policy_hard_issue_count,layer1_policy_soft_warning_count,layer1_policy_execution_issue_count
B,NCT00461136,NCT00461136_exc__item14_C2,NCT00461136_exc__item14,C2,exclusion_criteria.children[13].children[1],lab,Hemoglobin A1C (HbA1C),>,scalar,11,%,computable,Hemaglobin subtype A1C (HbA1C) >11 %,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item15_C1,NCT00461136_exc__item15,C1,exclusion_criteria.children[14].children[0],condition,malignancy,exists,null,,,partial,History of malignancy including leukemia and lymphoma (but not basal cell skin carcinoma) within the past five years,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item15_C2,NCT00461136_exc__item15,C2,exclusion_criteria.children[14].children[1],condition,leukemia,exists,null,,,partial,History of malignancy including leukemia and lymphoma (but not basal cell skin carcinoma) within the past five years,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item15_C3,NCT00461136_exc__item15,C3,exclusion_criteria.children[14].children[2],condition,lymphoma,exists,null,,,partial,History of malignancy including leukemia and lymphoma (but not basal cell skin carcinoma) within the past five years,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item16_C1,NCT00461136_exc__item16,C1,exclusion_criteria.children[15].children[0],procedure,participation in any clinical investigation,exists,null,,,partial,Participation in any clinical investigation within 4 weeks prior to dosing,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item16_C2,NCT00461136_exc__item16,C2,exclusion_criteria.children[15].children[1],other,longer if required by local regulation,exists,null,,,non_computable,or longer if required by local regulation,,,condition_context_present_without_handling,exception_or_condition_clause_without_context_handling,layer1c:condition_context_present_without_handling;layer1d:exception_or_condition_clause_without_context_handling,hard_semantic_or_structural_issue,high,mandatory_verifier_candidate,hard_semantic:condition_context_present_without_handling|exception_or_condition_clause_without_context_handling,1.0,2,0,0
B,NCT00461136,NCT00461136_exc__item17_C1,NCT00461136_exc__item17,C1,exclusion_criteria.children[16].children[0],procedure,blood donation (>=400 mL),exists,scalar,400,mL,partial,Donation or loss of 400 mL or more of blood within 8 weeks prior to dosing.,existence_operator_with_non_null_value,,,,layer1a:existence_operator_with_non_null_value,hard_semantic_or_structural_issue,high,mandatory_verifier_candidate,hard_structural:existence_operator_with_non_null_value,1.0,1,0,0
B,NCT00461136,NCT00461136_exc__item17_C2,NCT00461136_exc__item17,C2,exclusion_criteria.children[16].children[1],observation,blood loss (>=400 mL),exists,scalar,400,mL,partial,Donation or loss of 400 mL or more of blood within 8 weeks prior to dosing.,existence_operator_with_non_null_value,,,,layer1a:existence_operator_with_non_null_value,hard_semantic_or_structural_issue,high,mandatory_verifier_candidate,hard_structural:existence_operator_with_non_null_value,1.0,1,0,0
B,NCT00461136,NCT00461136_exc__item18_C1,NCT00461136_exc__item18,C1,exclusion_criteria.children[17],condition,significant illness,exists,null,,,partial,Significant illness within the two weeks prior to dosing.,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item19_C1,NCT00461136_exc__item19,C1,exclusion_criteria.children[18].children[0],condition,Any surgical condition which might significantly alter the absorption of study drugs,exists,null,,,partial,"Any surgical or medical condition which might significantly alter the absorption, distribution, metabolism, or excretion of study drugs",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item19_C2,NCT00461136_exc__item19,C2,exclusion_criteria.children[18].children[1],condition,Any medical condition which might significantly alter the absorption of study drugs,exists,null,,,partial,"Any surgical or medical condition which might significantly alter the absorption, distribution, metabolism, or excretion of study drugs",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item19_C3,NCT00461136_exc__item19,C3,exclusion_criteria.children[18].children[2],condition,Any surgical condition which might significantly alter the distribution of study drugs,exists,null,,,partial,"Any surgical or medical condition which might significantly alter the absorption, distribution, metabolism, or excretion of study drugs",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item19_C4,NCT00461136_exc__item19,C4,exclusion_criteria.children[18].children[3],condition,Any medical condition which might significantly alter the distribution of study drugs,exists,null,,,partial,"Any surgical or medical condition which might significantly alter the absorption, distribution, metabolism, or excretion of study drugs",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item19_C5,NCT00461136_exc__item19,C5,exclusion_criteria.children[18].children[4],condition,Any surgical condition which might significantly alter the metabolism of study drugs,exists,null,,,partial,"Any surgical or medical condition which might significantly alter the absorption, distribution, metabolism, or excretion of study drugs",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item19_C6,NCT00461136_exc__item19,C6,exclusion_criteria.children[18].children[5],condition,Any medical condition which might significantly alter the metabolism of study drugs,exists,null,,,partial,"Any surgical or medical condition which might significantly alter the absorption, distribution, metabolism, or excretion of study drugs",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item19_C7,NCT00461136_exc__item19,C7,exclusion_criteria.children[18].children[6],condition,Any surgical condition which might significantly alter the excretion of study drugs,exists,null,,,partial,"Any surgical or medical condition which might significantly alter the absorption, distribution, metabolism, or excretion of study drugs",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item19_C8,NCT00461136_exc__item19,C8,exclusion_criteria.children[18].children[7],condition,Any medical condition which might significantly alter the excretion of study drugs,exists,null,,,partial,"Any surgical or medical condition which might significantly alter the absorption, distribution, metabolism, or excretion of study drugs",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item20_C1,NCT00461136_exc__item20,C1,exclusion_criteria.children[19].children[0],procedure,gastrectomy,exists,null,,,computable,"History of major gastrointestinal tract surgery such as gastrectomy, gastroenterostomy, or bowel resection",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item20_C2,NCT00461136_exc__item20,C2,exclusion_criteria.children[19].children[1],procedure,gastroenterostomy,exists,null,,,computable,"History of major gastrointestinal tract surgery such as gastrectomy, gastroenterostomy, or bowel resection",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item20_C3,NCT00461136_exc__item20,C3,exclusion_criteria.children[19].children[2],procedure,bowel resection,exists,null,,,computable,"History of major gastrointestinal tract surgery such as gastrectomy, gastroenterostomy, or bowel resection",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item21_C1,NCT00461136_exc__item21,C1,exclusion_criteria.children[20].children[0],condition,currently active inflammatory bowel disease,exists,null,,,partial,Currently active or previously active inflammatory bowel disease during the 12 months prior to Visit 1,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item21_C2,NCT00461136_exc__item21,C2,exclusion_criteria.children[20].children[1],condition,previously active inflammatory bowel disease,exists,null,,,partial,Currently active or previously active inflammatory bowel disease during the 12 months prior to Visit 1,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item21_C3,NCT00461136_exc__item21,C3,exclusion_criteria.children[20].children[2],condition,currently active gastritis,exists,null,,,partial,"Currently active gastritis, duodenal or gastric ulcers, or gastrointestinal/rectal bleeding during the 3 months prior to Visit 1.",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item21_C4,NCT00461136_exc__item21,C4,exclusion_criteria.children[20].children[3],condition,currently active duodenal ulcers,exists,null,,,partial,"Currently active gastritis, duodenal or gastric ulcers, or gastrointestinal/rectal bleeding during the 3 months prior to Visit 1.",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item21_C5,NCT00461136_exc__item21,C5,exclusion_criteria.children[20].children[4],condition,currently active gastric ulcers,exists,null,,,partial,"Currently active gastritis, duodenal or gastric ulcers, or gastrointestinal/rectal bleeding during the 3 months prior to Visit 1.",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item21_C6,NCT00461136_exc__item21,C6,exclusion_criteria.children[20].children[5],condition,currently active gastrointestinal/rectal bleeding,exists,null,,,partial,"Currently active gastritis, duodenal or gastric ulcers, or gastrointestinal/rectal bleeding during the 3 months prior to Visit 1.",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item22_C1,NCT00461136_exc__item22,C1,exclusion_criteria.children[21].children[0],condition,pancreatic injury,exists,null,,,computable,"Any history of pancreatic injury, pancreatitis or evidence of impaired pancreatic function/injury as indicated by abnormal lipase or amylase",,,categorical_value_missing,,layer1c:categorical_value_missing,hard_semantic_or_structural_issue,high,mandatory_verifier_candidate,hard_semantic:categorical_value_missing,1.0,1,0,0
B,NCT00461136,NCT00461136_exc__item22_C2,NCT00461136_exc__item22,C2,exclusion_criteria.children[21].children[1],condition,pancreatitis,exists,null,,,computable,"Any history of pancreatic injury, pancreatitis or evidence of impaired pancreatic function/injury as indicated by abnormal lipase or amylase",,,categorical_value_missing,,layer1c:categorical_value_missing,hard_semantic_or_structural_issue,high,mandatory_verifier_candidate,hard_semantic:categorical_value_missing,1.0,1,0,0
B,NCT00461136,NCT00461136_exc__item22_C3,NCT00461136_exc__item22,C3,exclusion_criteria.children[21].children[2],lab,lipase,matches,scalar,"""abnormal""",,partial,evidence of impaired pancreatic function/injury as indicated by abnormal lipase or amylase,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item22_C4,NCT00461136_exc__item22,C4,exclusion_criteria.children[21].children[3],lab,amylase,matches,scalar,"""abnormal""",,partial,evidence of impaired pancreatic function/injury as indicated by abnormal lipase or amylase,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item22_C5,NCT00461136_exc__item22,C5,exclusion_criteria.children[21].children[4],condition,hepatic disease,exists,null,,,partial,"Evidence of hepatic disease, a history of hepatic encephalopathy, a history of esophageal varices, or a history of portocaval shunt",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item22_C6,NCT00461136_exc__item22,C6,exclusion_criteria.children[21].children[5],condition,hepatic encephalopathy,exists,null,,,computable,"Evidence of hepatic disease, a history of hepatic encephalopathy, a history of esophageal varices, or a history of portocaval shunt",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item22_C7,NCT00461136_exc__item22,C7,exclusion_criteria.children[21].children[6],condition,esophageal varices,exists,null,,,computable,"Evidence of hepatic disease, a history of hepatic encephalopathy, a history of esophageal varices, or a history of portocaval shunt",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item22_C8,NCT00461136_exc__item22,C8,exclusion_criteria.children[21].children[7],procedure,portocaval shunt,exists,null,,,computable,"Evidence of hepatic disease, a history of hepatic encephalopathy, a history of esophageal varices, or a history of portocaval shunt",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item23_C1,NCT00461136_exc__item23,C1,exclusion_criteria.children[22].children[0],drug,cholestyramine,exists,null,,,computable,Current treatment with cholestyramine or cholestipol resins,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item23_C2,NCT00461136_exc__item23,C2,exclusion_criteria.children[22].children[1],drug,cholestipol resins,exists,null,,,computable,Current treatment with cholestyramine or cholestipol resins,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item24_C1,NCT00461136_exc__item24,C1,exclusion_criteria.children[23].children[0],condition,immunocompromise,exists,null,,,computable,History of immunocompromise,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item24_C2,NCT00461136_exc__item24,C2,exclusion_criteria.children[23].children[1],lab,HIV test result,=,scalar,"""positive""",,computable,a positive HIV test result,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item25_C1,NCT00461136_exc__item25,C1,exclusion_criteria.children[24].children[0],lab,Hepatitis B surface antigen (HBsAg) positive,exists,scalar,"""positive""",,computable,History of a positive Hepatitis B surface antigen (HBsAg) or Hepatitis C test result.,existence_operator_with_non_null_value,,,,layer1a:existence_operator_with_non_null_value,hard_semantic_or_structural_issue,high,mandatory_verifier_candidate,hard_structural:existence_operator_with_non_null_value,1.0,1,0,0
B,NCT00461136,NCT00461136_exc__item25_C2,NCT00461136_exc__item25,C2,exclusion_criteria.children[24].children[1],lab,Hepatitis C test positive,exists,scalar,"""positive""",,computable,History of a positive Hepatitis B surface antigen (HBsAg) or Hepatitis C test result.,existence_operator_with_non_null_value,,,,layer1a:existence_operator_with_non_null_value,hard_semantic_or_structural_issue,high,mandatory_verifier_candidate,hard_structural:existence_operator_with_non_null_value,1.0,1,0,0
B,NCT00461136,NCT00461136_exc__item26_C1,NCT00461136_exc__item26,C1,exclusion_criteria.children[25].children[0],condition,drug abuse,exists,null,,,computable,History of drug or alcohol abuse within the 12 months prior to dosing.,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item26_C2,NCT00461136_exc__item26,C2,exclusion_criteria.children[25].children[1],condition,alcohol abuse,exists,null,,,computable,History of drug or alcohol abuse within the 12 months prior to dosing.,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item27_C1,NCT00461136_exc__item27,C1,exclusion_criteria.children[26],other,directly involved in the execution of this protocol,exists,null,,,non_computable,Persons directly involved in the execution of this protocol.,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item28_C1,NCT00461136_exc__item28,C1,exclusion_criteria.children[27].children[0],other,Any condition that in the opinion of the investigator would jeopardize the evaluation of efficacy or safety,exists,null,,,non_computable,Any condition that in the opinion of the investigator or the Novartis medical monitor would jeopardize the evaluation of efficacy or safety,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
